200 3633
3 4 1
1 5 1
4 5 1
1 6 1
6 8 1
1 10 1
3 10 1
2 11 1
5 11 1
8 11 1
5 12 1
6 12 1
9 12 1
2 13 1
11 13 1
6 15 1
11 15 1
11 16 1
13 16 1
3 17 1
9 17 1
11 17 1
3 18 1
5 18 1
6 18 1
8 18 1
10 18 1
16 18 1
5 19 1
15 19 1
2 20 1
8 20 1
11 20 1
10 21 1
12 21 1
16 21 1
18 21 1
20 21 1
9 22 1
3 23 1
4 23 1
7 23 1
10 23 1
21 23 1
2 24 1
21 24 1
5 25 1
7 25 1
19 25 1
22 25 1
1 26 1
3 26 1
5 26 1
6 26 1
9 26 1
17 26 1
3 27 1
8 27 1
21 27 1
10 28 1
19 28 1
25 28 1
4 29 1
6 29 1
18 29 1
28 29 1
6 30 1
14 30 1
16 30 1
18 30 1
19 30 1
20 30 1
21 30 1
22 30 1
25 30 1
28 30 1
2 31 1
6 31 1
7 31 1
14 31 1
20 31 1
21 31 1
25 31 1
28 31 1
30 31 1
2 32 1
5 32 1
14 32 1
15 32 1
29 32 1
14 33 1
15 33 1
23 33 1
26 33 1
27 33 1
4 34 1
15 34 1
17 34 1
18 34 1
20 34 1
25 34 1
30 34 1
33 34 1
10 35 1
23 35 1
25 35 1
30 35 1
32 35 1
4 36 1
13 36 1
17 36 1
19 36 1
21 36 1
28 36 1
35 36 1
9 37 1
13 37 1
16 37 1
22 37 1
29 37 1
31 37 1
32 37 1
33 37 1
3 38 1
4 38 1
9 38 1
16 38 1
18 38 1
25 38 1
26 38 1
3 39 1
6 39 1
19 39 1
20 39 1
22 39 1
25 39 1
29 39 1
32 39 1
33 39 1
38 39 1
1 40 1
2 40 1
3 40 1
5 40 1
13 40 1
21 40 1
27 40 1
31 40 1
9 41 1
10 41 1
25 41 1
29 41 1
33 41 1
40 41 1
1 42 1
2 42 1
4 42 1
10 42 1
15 42 1
17 42 1
19 42 1
21 42 1
26 42 1
27 42 1
9 43 1
16 43 1
18 43 1
23 43 1
24 43 1
26 43 1
27 43 1
35 43 1
36 43 1
5 44 1
6 44 1
15 44 1
16 44 1
18 44 1
23 44 1
32 44 1
43 44 1
2 45 1
4 45 1
19 45 1
21 45 1
25 45 1
2 46 1
3 46 1
8 46 1
13 46 1
17 46 1
21 46 1
22 46 1
30 46 1
31 46 1
35 46 1
2 47 1
5 47 1
12 47 1
29 47 1
32 47 1
33 47 1
36 47 1
43 47 1
45 47 1
2 48 1
5 48 1
18 48 1
21 48 1
31 48 1
32 48 1
35 48 1
37 48 1
45 48 1
12 49 1
13 49 1
18 49 1
23 49 1
29 49 1
37 49 1
40 49 1
41 49 1
46 49 1
48 49 1
6 50 1
8 50 1
13 50 1
17 50 1
24 50 1
26 50 1
33 50 1
38 50 1
47 50 1
8 51 1
45 51 1
1 52 1
2 52 1
5 52 1
8 52 1
12 52 1
24 52 1
25 52 1
26 52 1
32 52 1
35 52 1
42 52 1
43 52 1
51 52 1
2 53 1
8 53 1
12 53 1
14 53 1
18 53 1
19 53 1
20 53 1
23 53 1
36 53 1
39 53 1
40 53 1
41 53 1
47 53 1
49 53 1
50 53 1
52 53 1
