150 1073
1 2 1
5 9 1
8 11 1
9 11 1
2 13 1
11 15 1
2 16 1
11 16 1
7 18 1
11 18 1
7 20 1
12 20 1
20 21 1
12 22 1
3 23 1
9 23 1
13 23 1
22 24 1
2 25 1
6 25 1
8 25 1
9 25 1
14 25 1
20 25 1
13 26 1
17 27 1
19 27 1
5 28 1
17 28 1
19 28 1
21 28 1
13 29 1
16 29 1
22 29 1
24 29 1
25 29 1
1 30 1
25 30 1
26 30 1
10 31 1
14 31 1
20 31 1
21 31 1
26 31 1
13 32 1
21 32 1
24 32 1
1 33 1
19 33 1
26 33 1
3 34 1
6 34 1
7 34 1
15 34 1
16 34 1
6 35 1
22 35 1
5 36 1
20 36 1
22 36 1
8 37 1
14 37 1
2 38 1
8 38 1
30 38 1
9 39 1
15 39 1
20 39 1
34 39 1
7 40 1
13 40 1
22 40 1
25 40 1
36 40 1
39 40 1
1 41 1
15 41 1
25 41 1
31 41 1
16 42 1
38 42 1
11 43 1
17 43 1
28 43 1
6 44 1
12 44 1
23 44 1
26 44 1
40 44 1
43 44 1
17 45 1
32 45 1
40 45 1
4 46 1
9 46 1
29 46 1
30 46 1
2 47 1
8 47 1
30 47 1
19 48 1
22 48 1
27 49 1
29 49 1
31 49 1
3 50 1
34 50 1
38 50 1
48 50 1
11 51 1
16 51 1
26 51 1
31 51 1
33 51 1
36 51 1
12 52 1
25 52 1
45 52 1
49 52 1
26 53 1
40 53 1
46 54 1
2 55 1
22 55 1
27 55 1
28 55 1
39 55 1
41 55 1
47 55 1
50 55 1
51 55 1
28 56 1
30 56 1
40 56 1
48 56 1
51 56 1
25 57 1
45 57 1
2 58 1
3 58 1
10 58 1
11 58 1
48 58 1
53 58 1
12 59 1
18 59 1
21 59 1
24 59 1
31 59 1
57 59 1
4 60 1
7 60 1
9 60 1
10 60 1
16 60 1
21 60 1
22 60 1
53 60 1
2 61 1
11 61 1
16 61 1
39 61 1
44 61 1
47 61 1
54 61 1
22 62 1
54 62 1
36 63 1
52 63 1
7 64 1
29 64 1
40 64 1
42 64 1
44 64 1
61 64 1
17 65 1
19 65 1
27 65 1
34 65 1
39 65 1
40 65 1
1 66 1
30 66 1
38 66 1
46 66 1
51 66 1
56 66 1
63 66 1
64 66 1
3 67 1
9 67 1
15 67 1
20 67 1
28 67 1
34 67 1
60 67 1
65 67 1
14 68 1
19 68 1
23 68 1
33 68 1
48 68 1
63 68 1
5 69 1
13 69 1
18 69 1
30 69 1
51 69 1
52 69 1
34 70 1
49 70 1
50 70 1
53 70 1
59 70 1
9 71 1
21 71 1
23 71 1
40 71 1
48 71 1
53 71 1
61 71 1
64 71 1
65 71 1
68 71 1
3 72 1
15 72 1
31 72 1
40 72 1
46 72 1
48 72 1
54 72 1
67 72 1
68 72 1
69 72 1
6 73 1
16 73 1
18 73 1
44 73 1
47 73 1
58 73 1
27 74 1
37 74 1
43 74 1
66 74 1
73 74 1
4 75 1
8 75 1
26 75 1
48 75 1
63 75 1
74 75 1
21 76 1
28 76 1
33 76 1
40 76 1
42 76 1
43 76 1
62 76 1
67 76 1
8 77 1
10 77 1
18 77 1
25 77 1
27 77 1
48 77 1
52 77 1
54 77 1
58 77 1
6 78 1
11 78 1
