150 2925
2 3 1
1 4 1
2 6 1
5 6 1
2 7 1
3 7 1
5 7 1
6 7 1
6 8 1
2 9 1
6 9 1
1 11 1
8 11 1
9 11 1
2 12 1
6 12 1
9 12 1
5 13 1
6 13 1
9 13 1
11 13 1
10 14 1
11 14 1
1 15 1
3 15 1
4 15 1
11 15 1
12 15 1
2 16 1
3 17 1
4 17 1
9 17 1
10 17 1
15 17 1
1 18 1
2 18 1
5 18 1
6 18 1
7 18 1
11 18 1
16 18 1
8 19 1
10 19 1
12 19 1
13 19 1
3 20 1
7 20 1
8 20 1
11 20 1
2 21 1
7 21 1
10 21 1
2 22 1
7 22 1
8 22 1
20 22 1
1 23 1
3 23 1
6 23 1
13 23 1
14 23 1
15 23 1
18 23 1
21 23 1
1 24 1
7 24 1
9 24 1
1 25 1
4 25 1
5 25 1
6 25 1
9 25 1
10 25 1
13 25 1
15 25 1
16 25 1
24 25 1
1 26 1
4 26 1
5 26 1
12 26 1
20 26 1
1 27 1
6 27 1
24 27 1
1 28 1
4 28 1
17 28 1
27 28 1
2 29 1
6 29 1
12 29 1
15 29 1
19 29 1
23 29 1
25 29 1
26 29 1
27 29 1
28 29 1
5 30 1
10 30 1
24 30 1
29 30 1
2 31 1
3 31 1
16 31 1
18 31 1
23 31 1
26 31 1
29 31 1
30 31 1
13 32 1
14 32 1
20 32 1
21 32 1
24 32 1
26 32 1
27 32 1
29 32 1
31 32 1
7 33 1
8 33 1
11 33 1
14 33 1
17 33 1
28 33 1
31 33 1
1 34 1
8 34 1
15 34 1
19 34 1
22 34 1
24 34 1
25 34 1
28 34 1
31 34 1
32 34 1
7 35 1
11 35 1
14 35 1
20 35 1
26 35 1
27 35 1
28 35 1
29 35 1
32 35 1
4 36 1
5 36 1
7 36 1
17 36 1
23 36 1
25 36 1
26 36 1
31 36 1
32 36 1
4 37 1
7 37 1
22 37 1
25 37 1
26 37 1
27 37 1
32 37 1
33 37 1
1 38 1
5 38 1
8 38 1
11 38 1
18 38 1
21 38 1
31 38 1
3 39 1
5 39 1
8 39 1
10 39 1
11 39 1
26 39 1
27 39 1
28 39 1
33 39 1
9 40 1
10 40 1
11 40 1
14 40 1
15 40 1
20 40 1
31 40 1
33 40 1
37 40 1
3 41 1
4 41 1
6 41 1
7 41 1
8 41 1
12 41 1
15 41 1
21 41 1
23 41 1
31 41 1
32 41 1
37 41 1
1 42 1
2 42 1
3 42 1
10 42 1
11 42 1
16 42 1
25 42 1
26 42 1
32 42 1
35 42 1
37 42 1
40 42 1
41 42 1
8 43 1
9 43 1
10 43 1
11 43 1
14 43 1
19 43 1
23 43 1
26 43 1
29 43 1
30 43 1
32 43 1
