250 2972
1 2 1
1 3 1
3 5 1
1 7 1
1 8 1
1 9 1
1 10 1
2 10 1
8 10 1
4 11 1
8 11 1
3 12 1
6 12 1
2 13 1
3 13 1
7 13 1
1 14 1
5 16 1
7 16 1
8 16 1
4 17 1
14 17 1
16 18 1
17 18 1
2 19 1
5 19 1
10 19 1
17 19 1
17 20 1
13 21 1
10 22 1
3 23 1
22 23 1
12 24 1
20 24 1
17 25 1
23 27 1
3 28 1
11 28 1
13 28 1
27 28 1
10 29 1
1 30 1
3 30 1
6 30 1
9 32 1
16 32 1
18 32 1
27 32 1
29 32 1
21 33 1
26 33 1
28 33 1
29 33 1
5 34 1
8 34 1
16 34 1
19 34 1
20 34 1
26 34 1
33 34 1
7 35 1
15 36 1
17 36 1
22 36 1
28 36 1
6 37 1
5 38 1
6 38 1
25 38 1
5 39 1
19 39 1
32 39 1
37 39 1
38 39 1
4 40 1
31 40 1
6 41 1
18 41 1
27 41 1
35 41 1
38 41 1
5 42 1
10 42 1
14 42 1
18 42 1
32 42 1
26 43 1
30 43 1
2 44 1
12 44 1
13 44 1
16 44 1
17 45 1
18 45 1
34 45 1
42 45 1
44 45 1
4 46 1
7 46 1
9 46 1
44 46 1
23 47 1
41 47 1
17 48 1
29 48 1
32 48 1
44 48 1
1 49 1
26 49 1
30 49 1
35 49 1
36 49 1
44 49 1
47 49 1
6 50 1
17 50 1
2 51 1
7 51 1
11 51 1
25 51 1
26 51 1
37 51 1
40 51 1
50 51 1
5 52 1
19 52 1
26 52 1
39 52 1
40 52 1
5 53 1
13 53 1
16 53 1
23 53 1
30 53 1
35 53 1
52 53 1
3 54 1
11 54 1
32 54 1
37 54 1
1 55 1
16 55 1
25 55 1
33 55 1
41 55 1
43 55 1
45 55 1
3 56 1
42 56 1
46 56 1
52 56 1
23 57 1
25 57 1
29 57 1
41 57 1
44 57 1
16 58 1
18 58 1
20 58 1
26 58 1
28 58 1
34 58 1
39 58 1
40 58 1
41 58 1
10 59 1
15 59 1
25 59 1
34 59 1
46 59 1
52 59 1
56 59 1
15 60 1
29 60 1
37 60 1
40 60 1
47 60 1
2 61 1
3 61 1
5 61 1
35 61 1
36 61 1
55 61 1
59 61 1
60 61 1
2 62 1
21 62 1
37 62 1
49 62 1
50 62 1
3 63 1
5 63 1
6 63 1
13 63 1
14 63 1
29 63 1
38 63 1
41 63 1
57 63 1
3 64 1
7 64 1
26 64 1
12 65 1
13 65 1
41 65 1
43 65 1
55 65 1
3 66 1
8 66 1
48 66 1
60 66 1
62 66 1
53 67 1
1 68 1
6 68 1
14 68 1
16 68 1
49 68 1
59 68 1
1 69 1
37 69 1
50 69 1
66 69 1
68 69 1
8 70 1
15 70 1
27 70 1
53 70 1
56 70 1
63 70 1
68 70 1
4 71 1
6 71 1
10 71 1
13 71 1
22 71 1
65 71 1
66 71 1
68 71 1
70 71 1
18 72 1
27 72 1
28 72 1
35 72 1
52 72 1
62 72 1
66 72 1
1 73 1
20 73 1
42 73 1
58 73 1
62 73 1
2 74 1
8 74 1
20 74 1
22 74 1
24 74 1
31 74 1
38 74 1
43 74 1
51 74 1
57 74 1
73 74 1
4 75 1
7 75 1
22 75 1
26 75 1
47 75 1
60 75 1
65 75 1
67 75 1
68 75 1
74 75 1
8 77 1
10 77 1
16 77 1
27 77 1
35 77 1
42 77 1
61 77 1
67 77 1
69 77 1
76 77 1
3 78 1
16 78 1
18 78 1
26 78 1
32 78 1
33 78 1
35 78 1
36 78 1
57 78 1
69 78 1
23 79 1
29 79 1
34 79 1
50 79 1
55 79 1
73 79 1
75 79 1
76 79 1
2 80 1
19 80 1
29 80 1
41 80 1
64 80 1
11 81 1
15 81 1
21 81 1
27 81 1
29 81 1
31 81 1
40 81 1
47 81 1
49 81 1
61 81 1
76 81 1
5 82 1
11 82 1
22 82 1
28 82 1
48 82 1
53 82 1
63 82 1
69 82 1
81 82 1
14 83 1
53 83 1
56 83 1
57 83 1
58 83 1
81 83 1
11 84 1
19 84 1
24 84 1
26 84 1
28 84 1
38 84 1
42 84 1
64 84 1
66 84 1
72 84 1
81 84 1
83 84 1
4 85 1
31 85 1
36 85 1
38 85 1
61 85 1
71 85 1
72 85 1
5 86 1
32 86 1
37 86 1
47 86 1
53 86 1
56 86 1
62 86 1
63 86 1
76 86 1
80 86 1
81 86 1
2 87 1
7 87 1
14 87 1
33 87 1
43 87 1
62 87 1
77 87 1
4 88 1
6 88 1
16 88 1
26 88 1
60 88 1
67 88 1
75 88 1
79 88 1
8 89 1
11 89 1
31 89 1
34 89 1
50 89 1
63 89 1
77 89 1
88 89 1
66 90 1
70 90 1
88 90 1
89 90 1
14 91 1
29 91 1
37 91 1
45 91 1
46 91 1
64 91 1
65 91 1
82 91 1
87 91 1
3 92 1
13 92 1
14 92 1
31 92 1
37 92 1
43 92 1
73 92 1
76 92 1
86 92 1
20 93 1
40 93 1
46 93 1
64 93 1
73 93 1
82 93 1
90 93 1
3 94 1
16 94 1
19 94 1
20 94 1
36 94 1
48 94 1
79 94 1
84 94 1
86 94 1
3 95 1
22 95 1
24 95 1
53 95 1
57 95 1
59 95 1
71 95 1
79 95 1
81 95 1
85 95 1
4 96 1
9 96 1
22 96 1
37 96 1
43 96 1
58 96 1
72 96 1
75 96 1
3 97 1
13 97 1
17 97 1
23 97 1
25 97 1
27 97 1
50 97 1
61 97 1
79 97 1
85 97 1
89 97 1
21 98 1
22 98 1
30 98 1
52 98 1
65 98 1
90 98 1
30 99 1
31 99 1
32 99 1
38 99 1
42 99 1
65 99 1
82 99 1
83 99 1
93 99 1
98 99 1
8 100 1
31 100 1
33 100 1
35 100 1
44 100 1
49 100 1
58 100 1
61 100 1
76 100 1
87 100 1
90 100 1
93 100 1
99 100 1
3 101 1
6 101 1
14 101 1
16 101 1
19 101 1
22 101 1
26 101 1
29 101 1
36 101 1
41 101 1
45 101 1
50 101 1
67 101 1
86 101 1
95 101 1
100 101 1
2 102 1
12 102 1
29 102 1
65 102 1
85 102 1
2 103 1
35 103 1
45 103 1
48 103 1
58 103 1
60 103 1
62 103 1
85 103 1
2 104 1
15 104 1
23 104 1
28 104 1
34 104 1
38 104 1
40 104 1
47 104 1
55 104 1
64 104 1
81 104 1
94 104 1
102 104 1
103 104 1
3 105 1
5 105 1
7 105 1
23 105 1
40 105 1
55 105 1
82 105 1
98 105 1
99 105 1
17 106 1
24 106 1
38 106 1
63 106 1
91 106 1
93 106 1
95 106 1
5 107 1
9 107 1
16 107 1
24 107 1
31 107 1
40 107 1
52 107 1
63 107 1
65 107 1
78 107 1
81 107 1
90 107 1
13 108 1
15 108 1
28 108 1
45 108 1
50 108 1
60 108 1
78 108 1
86 108 1
93 108 1
102 108 1
104 108 1
6 109 1
17 109 1
25 109 1
28 109 1
30 109 1
54 109 1
65 109 1
78 109 1
2 110 1
27 110 1
31 110 1
48 110 1
49 110 1
50 110 1
63 110 1
76 110 1
83 110 1
90 110 1
101 110 1
103 110 1
10 111 1
17 111 1
53 111 1
79 111 1
16 112 1
21 112 1
40 112 1
63 112 1
76 112 1
88 112 1
91 112 1
95 112 1
99 112 1
101 112 1
107 112 1
108 112 1
26 113 1
34 113 1
40 113 1
46 113 1
72 113 1
80 113 1
88 113 1
104 113 1
109 113 1
4 114 1
20 114 1
23 114 1
34 114 1
42 114 1
45 114 1
94 114 1
101 114 1
106 114 1
14 115 1
15 115 1
32 115 1
37 115 1
39 115 1
47 115 1
49 115 1
57 115 1
61 115 1
77 115 1
83 115 1
91 115 1
99 115 1
111 115 1
11 116 1
20 116 1
33 116 1
34 116 1
37 116 1
52 116 1
60 116 1
62 116 1
80 116 1
87 116 1
95 116 1
102 116 1
103 116 1
104 116 1
24 117 1
36 117 1
54 117 1
62 117 1
88 117 1
104 117 1
107 117 1
4 118 1
7 118 1
19 118 1
20 118 1
30 118 1
43 118 1
60 118 1
80 118 1
86 118 1
90 118 1
108 118 1
115 118 1
117 118 1
4 119 1
8 119 1
14 119 1
23 119 1
81 119 1
85 119 1
86 119 1
92 119 1
1 120 1
7 120 1
13 120 1
39 120 1
43 120 1
56 120 1
75 120 1
87 120 1
99 120 1
103 120 1
104 120 1
107 120 1
111 120 1
2 121 1
3 121 1
14 121 1
15 121 1
22 121 1
36 121 1
45 121 1
62 121 1
78 121 1
97 121 1
107 121 1
3 122 1
12 122 1
14 122 1
24 122 1
25 122 1
26 122 1
34 122 1
40 122 1
51 122 1
53 122 1
66 122 1
79 122 1
80 122 1
8 123 1
18 123 1
23 123 1
39 123 1
46 123 1
47 123 1
55 123 1
56 123 1
65 123 1
68 123 1
76 123 1
82 123 1
86 123 1
104 123 1
7 124 1
37 124 1
46 124 1
54 124 1
57 124 1
63 124 1
64 124 1
65 124 1
67 124 1
71 124 1
73 124 1
100 124 1
116 124 1
117 124 1
119 124 1
123 124 1
17 125 1
45 125 1
47 125 1
66 125 1
68 125 1
69 125 1
89 125 1
95 125 1
115 125 1
118 125 1
3 126 1
28 126 1
33 126 1
54 126 1
70 126 1
74 126 1
76 126 1
86 126 1
114 126 1
123 126 1
125 126 1
2 127 1
5 127 1
24 127 1
25 127 1
29 127 1
36 127 1
37 127 1
39 127 1
49 127 1
59 127 1
63 127 1
64 127 1
66 127 1
125 127 1
9 128 1
10 128 1
17 128 1
29 128 1
64 128 1
65 128 1
88 128 1
92 128 1
95 128 1
107 128 1
118 128 1
124 128 1
6 129 1
14 129 1
20 129 1
43 129 1
44 129 1
46 129 1
47 129 1
72 129 1
78 129 1
83 129 1
99 129 1
125 129 1
126 129 1
16 130 1
21 130 1
36 130 1
43 130 1
45 130 1
52 130 1
100 130 1
104 130 1
111 130 1
121 130 1
122 130 1
126 130 1
1 131 1
23 131 1
27 131 1
32 131 1
41 131 1
49 131 1
56 131 1
76 131 1
89 131 1
96 131 1
103 131 1
107 131 1
129 131 1
7 132 1
10 132 1
13 132 1
38 132 1
41 132 1
46 132 1
52 132 1
62 132 1
68 132 1
88 132 1
99 132 1
3 133 1
22 133 1
26 133 1
30 133 1
33 133 1
38 133 1
39 133 1
51 133 1
70 133 1
79 133 1
93 133 1
102 133 1
106 133 1
122 133 1
1 134 1
20 134 1
22 134 1
23 134 1
28 134 1
39 134 1
52 134 1
56 134 1
58 134 1
60 134 1
61 134 1
62 134 1
67 134 1
120 134 1
132 134 1
9 135 1
14 135 1
19 135 1
28 135 1
39 135 1
56 135 1
66 135 1
77 135 1
87 135 1
89 135 1
93 135 1
102 135 1
104 135 1
106 135 1
118 135 1
130 135 1
13 136 1
16 136 1
18 136 1
28 136 1
30 136 1
40 136 1
45 136 1
61 136 1
69 136 1
71 136 1
74 136 1
77 136 1
96 136 1
99 136 1
108 136 1
109 136 1
120 136 1
123 136 1
126 136 1
133 136 1
4 137 1
12 137 1
15 137 1
28 137 1
32 137 1
40 137 1
44 137 1
49 137 1
51 137 1
58 137 1
62 137 1
68 137 1
72 137 1
76 137 1
83 137 1
88 137 1
90 137 1
119 137 1
123 137 1
125 137 1
132 137 1
135 137 1
19 138 1
38 138 1
52 138 1
55 138 1
61 138 1
64 138 1
80 138 1
83 138 1
89 138 1
94 138 1
98 138 1
101 138 1
127 138 1
128 138 1
135 138 1
27 139 1
29 139 1
41 139 1
54 139 1
62 139 1
83 139 1
86 139 1
96 139 1
116 139 1
123 139 1
128 139 1
135 139 1
14 140 1
22 140 1
45 140 1
89 140 1
95 140 1
102 140 1
10 141 1
13 141 1
33 141 1
34 141 1
37 141 1
45 141 1
46 141 1
48 141 1
63 141 1
69 141 1
76 141 1
80 141 1
84 141 1
88 141 1
101 141 1
103 141 1
119 141 1
126 141 1
138 141 1
32 142 1
37 142 1
46 142 1
51 142 1
54 142 1
55 142 1
76 142 1
84 142 1
92 142 1
110 142 1
123 142 1
129 142 1
130 142 1
134 142 1
9 143 1
16 143 1
18 143 1
36 143 1
47 143 1
58 143 1
63 143 1
72 143 1
73 143 1
77 143 1
120 143 1
123 143 1
124 143 1
134 143 1
140 143 1
142 143 1
1 144 1
2 144 1
10 144 1
11 144 1
24 144 1
30 144 1
31 144 1
33 144 1
37 144 1
39 144 1
50 144 1
51 144 1
65 144 1
69 144 1
70 144 1
73 144 1
84 144 1
122 144 1
126 144 1
127 144 1
129 144 1
133 144 1
139 144 1
1 145 1
14 145 1
27 145 1
30 145 1
39 145 1
44 145 1
86 145 1
89 145 1
92 145 1
98 145 1
100 145 1
106 145 1
118 145 1
126 145 1
127 145 1
129 145 1
140 145 1
5 146 1
9 146 1
14 146 1
21 146 1
24 146 1
36 146 1
37 146 1
63 146 1
74 146 1
75 146 1
78 146 1
79 146 1
100 146 1
144 146 1
11 147 1
41 147 1
50 147 1
57 147 1
66 147 1
68 147 1
76 147 1
88 147 1
90 147 1
98 147 1
103 147 1
112 147 1
136 147 1
5 148 1
19 148 1
29 148 1
40 148 1
45 148 1
72 148 1
85 148 1
88 148 1
101 148 1
118 148 1
121 148 1
123 148 1
9 149 1
20 149 1
25 149 1
55 149 1
64 149 1
71 149 1
75 149 1
79 149 1
86 149 1
106 149 1
143 149 1
1 150 1
5 150 1
9 150 1
10 150 1
12 150 1
30 150 1
44 150 1
46 150 1
53 150 1
57 150 1
58 150 1
64 150 1
82 150 1
89 150 1
94 150 1
97 150 1
98 150 1
107 150 1
108 150 1
113 150 1
114 150 1
138 150 1
147 150 1
13 151 1
14 151 1
23 151 1
27 151 1
33 151 1
40 151 1
46 151 1
53 151 1
54 151 1
57 151 1
64 151 1
66 151 1
68 151 1
78 151 1
81 151 1
86 151 1
89 151 1
99 151 1
112 151 1
124 151 1
129 151 1
133 151 1
140 151 1
16 152 1
19 152 1
34 152 1
66 152 1
76 152 1
81 152 1
84 152 1
91 152 1
96 152 1
100 152 1
110 152 1
117 152 1
121 152 1
131 152 1
147 152 1
13 153 1
15 153 1
46 153 1
51 153 1
63 153 1
78 153 1
88 153 1
113 153 1
122 153 1
129 153 1
144 153 1
150 153 1
151 153 1
3 154 1
13 154 1
14 154 1
21 154 1
24 154 1
32 154 1
59 154 1
66 154 1
86 154 1
91 154 1
119 154 1
143 154 1
8 155 1
17 155 1
25 155 1
32 155 1
36 155 1
45 155 1
60 155 1
67 155 1
74 155 1
77 155 1
90 155 1
97 155 1
103 155 1
109 155 1
115 155 1
120 155 1
122 155 1
124 155 1
137 155 1
150 155 1
12 156 1
13 156 1
15 156 1
22 156 1
34 156 1
59 156 1
61 156 1
66 156 1
71 156 1
87 156 1
90 156 1
101 156 1
115 156 1
118 156 1
155 156 1
11 157 1
13 157 1
14 157 1
15 157 1
36 157 1
37 157 1
59 157 1
104 157 1
112 157 1
129 157 1
145 157 1
19 158 1
59 158 1
64 158 1
71 158 1
79 158 1
113 158 1
119 158 1
131 158 1
137 158 1
140 158 1
142 158 1
152 158 1
3 159 1
17 159 1
28 159 1
51 159 1
63 159 1
76 159 1
90 159 1
96 159 1
124 159 1
144 159 1
151 159 1
8 160 1
17 160 1
29 160 1
36 160 1
53 160 1
75 160 1
94 160 1
95 160 1
102 160 1
110 160 1
112 160 1
120 160 1
122 160 1
30 161 1
38 161 1
52 161 1
53 161 1
59 161 1
68 161 1
73 161 1
81 161 1
82 161 1
87 161 1
98 161 1
112 161 1
122 161 1
128 161 1
134 161 1
137 161 1
148 161 1
158 161 1
6 162 1
10 162 1
78 162 1
80 162 1
90 162 1
97 162 1
118 162 1
121 162 1
122 162 1
126 162 1
133 162 1
3 163 1
10 163 1
13 163 1
15 163 1
24 163 1
36 163 1
41 163 1
43 163 1
45 163 1
64 163 1
70 163 1
86 163 1
99 163 1
101 163 1
127 163 1
128 163 1
134 163 1
2 164 1
4 164 1
13 164 1
15 164 1
22 164 1
40 164 1
48 164 1
56 164 1
60 164 1
64 164 1
77 164 1
78 164 1
79 164 1
97 164 1
114 164 1
119 164 1
131 164 1
