100 722
1 3 1
1 4 1
1 14 1
1 27 1
1 28 1
1 37 1
1 38 1
1 55 1
1 56 1
1 77 1
1 78 1
1 82 1
1 93 1
2 22 1
2 25 1
2 26 1
2 30 1
2 46 1
2 49 1
2 51 1
2 53 1
2 56 1
2 66 1
2 74 1
2 78 1
2 87 1
2 89 1
2 97 1
3 4 1
3 5 1
3 22 1
3 41 1
3 43 1
3 45 1
3 53 1
3 90 1
4 10 1
4 16 1
4 20 1
4 25 1
4 39 1
4 40 1
4 47 1
4 52 1
4 53 1
4 56 1
4 70 1
4 85 1
4 94 1
4 99 1
5 14 1
5 25 1
5 29 1
5 39 1
5 40 1
5 46 1
5 51 1
5 57 1
5 60 1
5 66 1
5 73 1
5 76 1
5 78 1
5 79 1
5 86 1
6 12 1
6 20 1
6 26 1
6 34 1
6 36 1
6 47 1
6 63 1
6 64 1
6 65 1
6 69 1
6 77 1
6 80 1
6 84 1
7 37 1
7 40 1
7 47 1
7 61 1
7 81 1
7 89 1
7 93 1
8 31 1
8 32 1
8 39 1
8 48 1
8 50 1
8 55 1
8 57 1
8 58 1
8 59 1
8 70 1
8 71 1
8 77 1
9 12 1
9 14 1
9 19 1
9 22 1
9 24 1
9 27 1
9 35 1
9 36 1
9 53 1
9 56 1
9 57 1
9 62 1
9 69 1
9 70 1
9 72 1
9 80 1
9 82 1
9 87 1
9 91 1
10 13 1
10 16 1
10 17 1
10 19 1
10 28 1
10 33 1
10 41 1
10 42 1
10 49 1
10 67 1
10 76 1
10 78 1
10 80 1
10 86 1
10 92 1
10 95 1
10 100 1
11 22 1
11 29 1
11 34 1
11 40 1
11 44 1
11 51 1
11 57 1
11 69 1
11 76 1
11 77 1
11 79 1
11 80 1
11 86 1
11 87 1
11 99 1
12 14 1
12 18 1
12 22 1
12 40 1
12 76 1
12 80 1
12 91 1
12 93 1
12 95 1
13 14 1
13 16 1
13 17 1
13 20 1
13 24 1
13 30 1
13 31 1
13 37 1
13 41 1
13 45 1
13 46 1
13 60 1
13 69 1
13 72 1
13 75 1
13 88 1
13 93 1
13 94 1
14 18 1
14 21 1
14 41 1
14 42 1
14 45 1
14 52 1
14 53 1
14 56 1
14 65 1
14 66 1
14 71 1
14 87 1
14 97 1
14 100 1
15 24 1
15 27 1
15 28 1
15 30 1
15 73 1
15 75 1
15 77 1
15 79 1
15 80 1
15 89 1
15 93 1
16 26 1
16 28 1
16 31 1
16 32 1
16 34 1
16 50 1
16 51 1
16 73 1
16 75 1
16 89 1
16 95 1
16 97 1
17 23 1
17 25 1
17 30 1
17 32 1
17 41 1
17 45 1
17 54 1
17 58 1
17 66 1
17 75 1
17 76 1
17 94 1
17 96 1
18 22 1
18 23 1
18 27 1
18 34 1
18 46 1
18 50 1
18 64 1
18 65 1
18 72 1
18 78 1
18 90 1
19 33 1
19 44 1
19 53 1
19 58 1
19 59 1
19 61 1
19 73 1
19 86 1
19 89 1
19 91 1
19 96 1
20 39 1
20 40 1
20 49 1
20 50 1
20 51 1
20 78 1
20 81 1
20 85 1
20 87 1
20 99 1
21 26 1
21 30 1
21 48 1
21 52 1
21 66 1
21 77 1
22 23 1
22 24 1
22 28 1
22 29 1
22 36 1
22 42 1
22 45 1
22 46 1
22 47 1
22 55 1
22 73 1
22 75 1
22 88 1
22 92 1
22 93 1
22 94 1
22 97 1
23 30 1
23 41 1
23 52 1
23 54 1
23 63 1
23 64 1
23 74 1
23 90 1
24 29 1
24 32 1
24 33 1
24 42 1
24 44 1
24 51 1
24 62 1
24 76 1
24 77 1
24 79 1
24 90 1
24 95 1
24 97 1
25 30 1
25 34 1
25 35 1
25 37 1
25 42 1
25 50 1
25 53 1
25 55 1
25 56 1
25 64 1
25 66 1
25 78 1
25 80 1
25 84 1
25 87 1
25 90 1
26 33 1
26 34 1
26 35 1
26 40 1
26 44 1
26 53 1
26 54 1
26 56 1
26 57 1
26 60 1
26 64 1
26 72 1
26 78 1
26 82 1
26 87 1
26 88 1
26 95 1
26 97 1
27 41 1
27 43 1
27 53 1
27 60 1
27 70 1
27 80 1
27 97 1
27 98 1
28 34 1
28 68 1
28 81 1
28 84 1
28 88 1
28 89 1
28 90 1
28 99 1
29 33 1
29 36 1
29 44 1
29 45 1
29 46 1
29 50 1
29 53 1
29 54 1
29 56 1
29 58 1
29 59 1
29 66 1
29 69 1
29 76 1
29 77 1
29 88 1
29 100 1
30 31 1
30 36 1
30 42 1
30 47 1
30 49 1
30 69 1
30 79 1
30 87 1
30 92 1
30 95 1
30 97 1
31 34 1
31 36 1
31 37 1
31 50 1
31 75 1
31 77 1
31 82 1
32 36 1
32 42 1
32 44 1
32 49 1
32 53 1
32 60 1
32 62 1
32 66 1
32 68 1
32 70 1
32 77 1
32 78 1
33 35 1
33 36 1
33 48 1
33 51 1
33 62 1
33 67 1
33 71 1
33 98 1
34 35 1
34 37 1
34 40 1
34 47 1
34 49 1
34 51 1
34 60 1
34 62 1
34 64 1
34 66 1
34 70 1
34 83 1
35 55 1
35 61 1
35 76 1
35 83 1
35 84 1
35 86 1
35 100 1
36 47 1
36 58 1
36 62 1
36 86 1
36 88 1
36 91 1
36 98 1
37 46 1
