100 1309
3 4 1
4 6 1
1 7 1
5 7 1
1 8 1
3 8 1
5 8 1
7 8 1
4 9 1
5 9 1
2 10 1
4 10 1
7 11 1
8 11 1
1 12 1
6 12 1
10 12 1
7 13 1
8 13 1
12 13 1
7 14 1
9 14 1
10 14 1
11 14 1
2 15 1
3 15 1
3 16 1
6 16 1
7 16 1
12 16 1
2 17 1
9 17 1
10 17 1
13 17 1
16 17 1
3 18 1
7 18 1
1 19 1
3 19 1
4 19 1
9 19 1
10 19 1
14 19 1
2 20 1
6 20 1
11 20 1
13 20 1
7 21 1
9 21 1
10 21 1
11 21 1
12 21 1
14 21 1
16 21 1
1 22 1
8 22 1
12 22 1
14 22 1
15 22 1
1 23 1
7 23 1
9 23 1
19 23 1
1 24 1
9 24 1
13 24 1
23 24 1
3 25 1
4 25 1
5 25 1
8 25 1
10 25 1
11 25 1
13 25 1
18 25 1
22 25 1
24 25 1
3 26 1
4 26 1
6 26 1
7 26 1
8 26 1
9 26 1
13 26 1
14 26 1
16 26 1
17 26 1
22 26 1
25 26 1
4 27 1
9 27 1
10 27 1
13 27 1
17 27 1
19 27 1
22 27 1
16 28 1
26 28 1
1 29 1
3 29 1
6 29 1
11 29 1
14 29 1
25 29 1
26 29 1
7 30 1
8 30 1
9 30 1
11 30 1
15 30 1
17 30 1
18 30 1
21 30 1
26 30 1
27 30 1
28 30 1
1 31 1
7 31 1
15 31 1
16 31 1
17 31 1
18 31 1
6 32 1
11 32 1
17 32 1
19 32 1
22 32 1
6 33 1
7 33 1
22 33 1
24 33 1
25 33 1
27 33 1
30 33 1
31 33 1
10 34 1
18 34 1
21 34 1
22 34 1
26 34 1
28 34 1
29 34 1
31 34 1
4 35 1
6 35 1
14 35 1
16 35 1
19 35 1
27 35 1
28 35 1
30 35 1
5 36 1
8 36 1
14 36 1
17 36 1
19 36 1
27 36 1
13 37 1
22 37 1
25 37 1
29 37 1
33 37 1
1 38 1
5 38 1
8 38 1
18 38 1
22 38 1
25 38 1
29 38 1
33 38 1
35 38 1
36 38 1
2 39 1
