100 245
2 5 1
1 6 1
4 11 1
9 11 1
10 11 1
3 13 1
4 13 1
6 16 1
7 17 1
5 18 1
17 19 1
18 19 1
11 20 1
5 24 1
22 24 1
3 25 1
11 26 1
11 27 1
19 27 1
10 28 1
10 29 1
21 29 1
2 30 1
16 30 1
21 30 1
23 30 1
27 30 1
26 31 1
5 32 1
15 32 1
12 33 1
14 33 1
7 34 1
8 34 1
12 34 1
25 36 1
9 38 1
32 38 1
35 39 1
29 40 1
2 41 1
21 41 1
10 42 1
11 43 1
15 43 1
17 43 1
21 43 1
20 44 1
22 44 1
40 44 1
14 45 1
6 46 1
7 46 1
25 46 1
38 46 1
16 47 1
18 47 1
34 47 1
4 48 1
9 48 1
40 48 1
42 48 1
9 49 1
27 49 1
45 49 1
6 50 1
7 50 1
27 50 1
12 51 1
40 51 1
49 51 1
25 52 1
42 52 1
18 53 1
20 53 1
27 53 1
43 53 1
4 54 1
20 54 1
21 54 1
48 54 1
6 55 1
30 55 1
40 55 1
1 56 1
35 56 1
42 57 1
27 58 1
37 58 1
16 59 1
26 59 1
34 59 1
39 59 1
58 59 1
20 60 1
54 60 1
8 61 1
11 62 1
13 62 1
53 62 1
10 63 1
20 63 1
59 63 1
19 64 1
43 64 1
45 64 1
35 65 1
37 65 1
64 65 1
28 66 1
40 66 1
63 66 1
1 67 1
20 67 1
34 67 1
43 67 1
45 67 1
50 67 1
65 67 1
14 68 1
18 68 1
41 68 1
57 68 1
58 68 1
64 68 1
17 69 1
45 69 1
47 69 1
48 69 1
4 70 1
10 70 1
31 70 1
34 70 1
48 70 1
50 70 1
54 70 1
4 71 1
6 71 1
14 71 1
59 71 1
65 72 1
4 73 1
29 73 1
37 73 1
43 73 1
45 73 1
49 73 1
18 74 1
19 74 1
21 74 1
53 74 1
65 74 1
72 74 1
61 75 1
65 75 1
11 77 1
23 77 1
34 77 1
35 77 1
52 77 1
2 78 1
15 78 1
50 78 1
3 79 1
11 79 1
22 80 1
15 81 1
57 81 1
65 81 1
76 81 1
77 81 1
5 82 1
20 82 1
57 82 1
61 82 1
67 82 1
17 83 1
49 83 1
80 83 1
82 83 1
46 84 1
31 85 1
47 85 1
68 85 1
25 86 1
32 86 1
35 86 1
61 86 1
64 86 1
7 87 1
18 87 1
27 87 1
40 87 1
75 87 1
37 88 1
54 88 1
87 88 1
15 89 1
23 89 1
53 89 1
66 89 1
76 89 1
12 90 1
13 90 1
14 90 1
36 90 1
78 90 1
10 91 1
20 91 1
62 91 1
68 91 1
6 92 1
45 92 1
55 92 1
59 93 1
68 93 1
7 94 1
29 94 1
52 94 1
77 94 1
78 94 1
9 95 1
33 95 1
60 95 1
86 95 1
14 96 1
79 96 1
42 97 1
36 98 1
40 98 1
72 98 1
53 99 1
55 99 1
59 99 1
70 99 1
74 99 1
75 99 1
79 99 1
85 99 1
93 99 1
95 99 1
18 100 1
62 100 1
92 100 1
99 100 1
