400 799
1 7 1
1 12 1
20 26 1
17 33 1
25 38 1
21 43 1
9 46 1
45 46 1
7 49 1
32 50 1
45 50 1
24 53 1
26 54 1
28 54 1
29 55 1
47 59 1
57 60 1
52 64 1
4 65 1
48 66 1
1 67 1
35 67 1
27 69 1
55 70 1
16 73 1
3 76 1
59 76 1
72 76 1
54 77 1
33 78 1
6 80 1
65 81 1
3 85 1
7 86 1
21 86 1
22 86 1
10 89 1
66 89 1
56 92 1
1 93 1
47 93 1
71 93 1
84 94 1
47 96 1
1 97 1
79 98 1
84 101 1
101 102 1
21 104 1
35 106 1
62 108 1
42 109 1
104 113 1
26 114 1
84 114 1
20 115 1
55 115 1
25 118 1
38 119 1
78 119 1
9 120 1
18 120 1
37 123 1
72 123 1
76 124 1
82 124 1
65 127 1
31 128 1
94 128 1
105 128 1
120 132 1
126 132 1
3 133 1
40 134 1
128 134 1
47 135 1
65 135 1
123 135 1
58 136 1
128 136 1
92 137 1
55 138 1
115 138 1
40 139 1
77 140 1
78 140 1
12 141 1
109 141 1
31 142 1
15 143 1
121 143 1
135 143 1
72 144 1
118 144 1
136 144 1
30 145 1
46 145 1
35 146 1
89 146 1
129 146 1
35 148 1
135 148 1
13 149 1
49 149 1
44 150 1
111 150 1
4 152 1
105 152 1
138 152 1
43 153 1
69 153 1
97 153 1
135 153 1
1 154 1
25 154 1
34 154 1
67 154 1
69 154 1
16 155 1
125 156 1
62 157 1
72 157 1
77 157 1
109 157 1
90 159 1
105 159 1
40 160 1
149 160 1
80 161 1
44 163 1
87 163 1
105 163 1
121 163 1
20 164 1
48 164 1
84 164 1
122 164 1
50 165 1
126 166 1
2 167 1
12 168 1
138 168 1
14 170 1
106 170 1
2 172 1
32 172 1
66 172 1
57 173 1
129 173 1
17 174 1
152 174 1
81 175 1
171 175 1
110 176 1
118 176 1
124 176 1
163 176 1
27 177 1
157 177 1
85 178 1
88 178 1
41 179 1
130 180 1
135 180 1
166 180 1
122 181 1
133 181 1
28 183 1
38 183 1
74 184 1
117 184 1
123 184 1
132 184 1
3 186 1
125 186 1
2 187 1
14 187 1
43 187 1
160 187 1
2 188 1
40 188 1
138 188 1
145 188 1
166 189 1
55 191 1
64 191 1
71 191 1
146 193 1
154 193 1
16 194 1
187 195 1
16 196 1
91 196 1
38 197 1
82 197 1
142 197 1
32 198 1
95 198 1
183 198 1
146 200 1
85 201 1
20 202 1
96 202 1
117 202 1
71 203 1
23 204 1
59 204 1
134 206 1
168 206 1
180 206 1
100 207 1
39 208 1
159 208 1
1 209 1
104 209 1
117 209 1
159 209 1
187 209 1
146 210 1
151 210 1
176 210 1
69 211 1
82 211 1
11 212 1
202 212 1
115 213 1
101 214 1
107 214 1
213 214 1
52 215 1
155 215 1
98 216 1
163 216 1
40 217 1
116 218 1
133 218 1
161 218 1
66 219 1
134 219 1
19 220 1
99 220 1
189 220 1
1 221 1
161 221 1
169 221 1
13 222 1
18 222 1
211 222 1
32 223 1
47 223 1
144 223 1
173 223 1
34 224 1
136 224 1
56 225 1
36 227 1
48 227 1
97 227 1
109 227 1
195 228 1
214 230 1
197 231 1
98 232 1
157 232 1
57 233 1
83 233 1
48 234 1
94 234 1
161 234 1
191 234 1
202 235 1
133 236 1
216 237 1
93 238 1
106 238 1
149 238 1
59 239 1
179 239 1
122 240 1
205 240 1
46 241 1
51 241 1
162 241 1
165 242 1
65 243 1
91 243 1
104 244 1
226 244 1
38 245 1
122 245 1
192 245 1
27 246 1
51 246 1
131 246 1
142 246 1
204 246 1
205 246 1
245 246 1
1 247 1
26 247 1
63 247 1
42 248 1
43 248 1
83 248 1
107 248 1
197 249 1
244 249 1
105 250 1
149 250 1
152 250 1
235 250 1
50 252 1
40 253 1
133 253 1
134 253 1
24 254 1
224 254 1
233 254 1
244 254 1
27 255 1
41 255 1
48 255 1
131 255 1
136 255 1
1 256 1
5 256 1
223 256 1
132 257 1
209 257 1
235 257 1
31 258 1
60 258 1
242 258 1
8 259 1
151 259 1
228 259 1
30 260 1
192 260 1
229 260 1
109 261 1
171 261 1
122 262 1
157 262 1
243 262 1
82 263 1
167 263 1
230 263 1
121 264 1
129 264 1
250 264 1
13 265 1
22 265 1
99 265 1
213 265 1
11 266 1
82 267 1
100 267 1
144 267 1
2 268 1
58 268 1
79 268 1
181 268 1
118 269 1
131 269 1
147 269 1
172 269 1
34 270 1
52 271 1
89 271 1
