200 1902
1 6 1
2 8 1
2 9 1
4 9 1
10 12 1
2 15 1
9 15 1
1 16 1
3 16 1
8 17 1
16 18 1
9 20 1
19 20 1
11 21 1
16 21 1
2 22 1
10 23 1
15 23 1
1 24 1
2 24 1
6 24 1
11 24 1
12 24 1
2 26 1
4 26 1
6 26 1
8 26 1
19 26 1
20 26 1
5 29 1
6 29 1
17 29 1
19 29 1
27 29 1
24 30 1
26 30 1
27 30 1
6 31 1
25 31 1
22 33 1
28 33 1
33 34 1
6 35 1
9 35 1
14 35 1
17 35 1
26 35 1
2 36 1
6 36 1
14 36 1
17 36 1
4 37 1
10 37 1
15 37 1
26 37 1
4 38 1
9 38 1
11 38 1
13 38 1
29 38 1
36 38 1
29 39 1
35 39 1
36 39 1
8 40 1
14 40 1
35 40 1
38 40 1
19 41 1
1 42 1
7 42 1
14 42 1
26 42 1
27 42 1
31 42 1
33 42 1
12 43 1
25 43 1
36 43 1
39 43 1
26 44 1
30 44 1
3 45 1
21 45 1
26 45 1
27 45 1
34 45 1
39 45 1
15 46 1
24 46 1
39 46 1
44 46 1
11 47 1
15 47 1
16 47 1
33 47 1
40 47 1
4 48 1
5 48 1
22 48 1
32 48 1
38 48 1
47 48 1
2 49 1
16 49 1
37 49 1
44 49 1
47 49 1
33 50 1
43 50 1
45 50 1
46 50 1
12 51 1
34 51 1
13 52 1
23 52 1
49 52 1
50 52 1
51 52 1
5 53 1
9 53 1
42 53 1
47 53 1
16 54 1
21 54 1
3 55 1
9 55 1
18 55 1
19 55 1
25 55 1
32 55 1
4 56 1
28 56 1
37 56 1
40 56 1
45 56 1
47 56 1
1 57 1
21 57 1
50 57 1
1 58 1
8 58 1
12 58 1
29 58 1
30 58 1
34 58 1
38 58 1
54 58 1
1 59 1
2 59 1
11 59 1
21 59 1
27 59 1
31 59 1
40 59 1
44 59 1
49 59 1
23 60 1
24 60 1
31 60 1
39 60 1
41 60 1
7 61 1
17 61 1
52 61 1
55 61 1
12 62 1
15 62 1
17 62 1
20 62 1
39 62 1
49 62 1
58 62 1
7 63 1
9 63 1
13 63 1
17 63 1
19 63 1
24 63 1
35 63 1
45 63 1
46 63 1
48 63 1
54 63 1
56 63 1
11 64 1
26 64 1
43 64 1
3 65 1
7 65 1
21 65 1
14 66 1
23 66 1
32 66 1
33 66 1
37 66 1
45 66 1
61 66 1
65 66 1
13 67 1
16 67 1
18 67 1
25 67 1
41 67 1
47 67 1
49 67 1
54 67 1
63 67 1
7 68 1
16 68 1
28 68 1
35 68 1
39 68 1
41 68 1
46 68 1
48 68 1
1 69 1
7 69 1
9 69 1
12 69 1
13 69 1
44 69 1
52 69 1
61 69 1
20 70 1
21 70 1
27 70 1
34 70 1
42 70 1
62 70 1
4 71 1
13 71 1
18 71 1
28 71 1
61 71 1
1 72 1
12 72 1
16 72 1
19 72 1
23 72 1
40 72 1
49 72 1
3 73 1
15 73 1
63 73 1
12 74 1
27 74 1
46 74 1
49 74 1
54 74 1
64 74 1
2 75 1
17 75 1
36 75 1
41 75 1
44 75 1
46 75 1
49 75 1
6 76 1
12 76 1
25 76 1
46 76 1
51 76 1
70 76 1
21 77 1
22 77 1
27 77 1
31 77 1
52 77 1
66 77 1
72 77 1
1 78 1
4 78 1
9 78 1
13 78 1
30 78 1
49 78 1
54 78 1
56 78 1
70 78 1
3 79 1
7 79 1
14 79 1
26 79 1
28 79 1
39 79 1
40 79 1
61 79 1
62 79 1
73 79 1
76 79 1
3 80 1
26 80 1
40 80 1
45 80 1
48 80 1
51 80 1
52 80 1
53 80 1
57 80 1
67 80 1
73 80 1
10 81 1
14 81 1
19 81 1
50 81 1
56 81 1
63 81 1
74 81 1
79 81 1
14 82 1
31 82 1
17 83 1
18 83 1
19 83 1
33 83 1
55 83 1
70 83 1
73 83 1
80 83 1
11 84 1
19 84 1
31 84 1
39 84 1
40 84 1
46 84 1
64 84 1
71 84 1
83 84 1
17 85 1
34 85 1
37 85 1
69 85 1
79 85 1
4 86 1
9 86 1
32 86 1
42 86 1
44 86 1
49 86 1
51 86 1
55 86 1
56 86 1
58 86 1
68 86 1
2 87 1
5 87 1
7 87 1
46 87 1
76 87 1
9 88 1
19 88 1
24 88 1
31 88 1
44 88 1
48 88 1
54 88 1
66 88 1
78 88 1
6 89 1
18 89 1
28 89 1
38 89 1
48 89 1
61 89 1
84 89 1
9 90 1
10 90 1
34 90 1
41 90 1
51 90 1
1 91 1
12 91 1
18 91 1
23 91 1
28 91 1
34 91 1
41 91 1
44 91 1
47 91 1
56 91 1
88 91 1
26 92 1
27 92 1
50 92 1
65 92 1
83 92 1
12 93 1
16 93 1
18 93 1
31 93 1
44 93 1
48 93 1
58 93 1
60 93 1
66 93 1
67 93 1
73 93 1
75 93 1
79 93 1
10 94 1
14 94 1
40 94 1
46 94 1
72 94 1
84 94 1
5 95 1
23 95 1
34 95 1
78 95 1
12 96 1
25 96 1
36 96 1
42 96 1
60 96 1
91 96 1
94 96 1
13 97 1
19 97 1
23 97 1
38 97 1
79 97 1
94 97 1
16 98 1
19 98 1
20 98 1
29 98 1
50 98 1
54 98 1
55 98 1
68 98 1
90 98 1
17 99 1
19 99 1
22 99 1
24 99 1
30 99 1
44 99 1
48 99 1
54 99 1
59 99 1
76 99 1
79 99 1
81 99 1
89 99 1
93 99 1
9 100 1
19 100 1
44 100 1
48 100 1
61 100 1
70 100 1
75 100 1
90 100 1
95 100 1
96 100 1
1 101 1
14 101 1
15 101 1
16 101 1
39 101 1
40 101 1
44 101 1
46 101 1
55 101 1
57 101 1
64 101 1
80 101 1
87 101 1
90 101 1
93 101 1
29 102 1
52 102 1
60 102 1
83 102 1
93 102 1
4 103 1
8 103 1
11 103 1
13 103 1
27 103 1
42 103 1
49 103 1
50 103 1
58 103 1
62 103 1
63 103 1
80 103 1
96 103 1
13 104 1
20 104 1
28 104 1
58 104 1
59 104 1
63 104 1
74 104 1
85 104 1
94 104 1
103 104 1
5 105 1
21 105 1
37 105 1
43 105 1
62 105 1
78 105 1
86 105 1
89 105 1
1 106 1
8 106 1
14 106 1
19 106 1
24 106 1
26 106 1
49 106 1
66 106 1
68 106 1
84 106 1
89 106 1
96 106 1
29 107 1
63 107 1
65 107 1
80 107 1
101 107 1
106 107 1
9 108 1
52 108 1
53 108 1
54 108 1
55 108 1
63 108 1
65 108 1
68 108 1
81 108 1
90 108 1
92 108 1
94 108 1
104 108 1
9 109 1
24 109 1
70 109 1
71 109 1
88 109 1
100 109 1
26 110 1
28 110 1
33 110 1
35 110 1
51 110 1
60 110 1
90 110 1
98 110 1
103 110 1
106 110 1
6 111 1
10 111 1
12 111 1
18 111 1
26 111 1
32 111 1
37 111 1
39 111 1
45 111 1
54 111 1
76 111 1
89 111 1
93 111 1
94 111 1
102 111 1
104 111 1
108 111 1
25 112 1
39 112 1
41 112 1
58 112 1
59 112 1
66 112 1
70 112 1
78 112 1
93 112 1
24 113 1
41 113 1
61 113 1
66 113 1
69 113 1
75 113 1
79 113 1
82 113 1
87 113 1
98 113 1
6 114 1
12 114 1
15 114 1
27 114 1
32 114 1
35 114 1
47 114 1
50 114 1
69 114 1
87 114 1
100 114 1
112 114 1
17 115 1
35 115 1
36 115 1
42 115 1
47 115 1
74 115 1
81 115 1
82 115 1
85 115 1
90 115 1
98 115 1
103 115 1
3 116 1
6 116 1
16 116 1
17 116 1
18 116 1
25 116 1
38 116 1
57 116 1
92 116 1
18 117 1
20 117 1
29 117 1
31 117 1
32 117 1
36 117 1
42 117 1
55 117 1
82 117 1
83 117 1
85 117 1
86 117 1
100 117 1
105 117 1
114 117 1
1 118 1
6 118 1
7 118 1
16 118 1
23 118 1
30 118 1
41 118 1
48 118 1
55 118 1
59 118 1
61 118 1
69 118 1
105 118 1
112 118 1
5 119 1
7 119 1
13 119 1
15 119 1
19 119 1
28 119 1
34 119 1
44 119 1
52 119 1
53 119 1
56 119 1
61 119 1
64 119 1
76 119 1
89 119 1
90 119 1
98 119 1
8 120 1
15 120 1
16 120 1
21 120 1
25 120 1
39 120 1
40 120 1
49 120 1
58 120 1
79 120 1
98 120 1
107 120 1
109 120 1
12 121 1
13 121 1
28 121 1
30 121 1
31 121 1
32 121 1
34 121 1
48 121 1
52 121 1
54 121 1
63 121 1
71 121 1
94 121 1
112 121 1
115 121 1
7 122 1
12 122 1
17 122 1
19 122 1
21 122 1
27 122 1
33 122 1
43 122 1
45 122 1
48 122 1
52 122 1
61 122 1
67 122 1
76 122 1
79 122 1
96 122 1
99 122 1
103 122 1
105 122 1
4 123 1
17 123 1
18 123 1
32 123 1
33 123 1
56 123 1
60 123 1
75 123 1
101 123 1
108 123 1
110 123 1
16 124 1
25 124 1
37 124 1
43 124 1
45 124 1
65 124 1
66 124 1
67 124 1
73 124 1
76 124 1
83 124 1
89 124 1
90 124 1
91 124 1
97 124 1
2 125 1
7 125 1
14 125 1
39 125 1
47 125 1
51 125 1
64 125 1
70 125 1
71 125 1
83 125 1
106 125 1
109 125 1
124 125 1
11 126 1
29 126 1
38 126 1
43 126 1
44 126 1
52 126 1
65 126 1
86 126 1
94 126 1
102 126 1
104 126 1
107 126 1
112 126 1
1 127 1
7 127 1
10 127 1
15 127 1
44 127 1
49 127 1
54 127 1
70 127 1
71 127 1
83 127 1
85 127 1
87 127 1
97 127 1
104 127 1
105 127 1
117 127 1
5 128 1
6 128 1
9 128 1
16 128 1
21 128 1
44 128 1
54 128 1
58 128 1
80 128 1
88 128 1
112 128 1
117 128 1
126 128 1
4 129 1
31 129 1
42 129 1
48 129 1
104 129 1
116 129 1
121 129 1
4 130 1
8 130 1
15 130 1
17 130 1
19 130 1
29 130 1
47 130 1
55 130 1
102 130 1
111 130 1
119 130 1
121 130 1
122 130 1
125 130 1
38 131 1
61 131 1
62 131 1
63 131 1
86 131 1
93 131 1
99 131 1
113 131 1
119 131 1
121 131 1
122 131 1
10 132 1
13 132 1
21 132 1
32 132 1
37 132 1
40 132 1
54 132 1
68 132 1
78 132 1
96 132 1
113 132 1
115 132 1
117 132 1
120 132 1
125 132 1
12 133 1
17 133 1
18 133 1
51 133 1
53 133 1
71 133 1
72 133 1
91 133 1
92 133 1
99 133 1
114 133 1
120 133 1
7 134 1
38 134 1
47 134 1
50 134 1
55 134 1
92 134 1
97 134 1
105 134 1
111 134 1
124 134 1
125 134 1
126 134 1
130 134 1
17 135 1
29 135 1
45 135 1
66 135 1
67 135 1
73 135 1
86 135 1
92 135 1
111 135 1
117 135 1
119 135 1
127 135 1
133 135 1
11 136 1
44 136 1
50 136 1
54 136 1
58 136 1
63 136 1
85 136 1
88 136 1
98 136 1
111 136 1
112 136 1
113 136 1
118 136 1
125 136 1
133 136 1
4 137 1
7 137 1
11 137 1
20 137 1
22 137 1
57 137 1
62 137 1
68 137 1
82 137 1
85 137 1
107 137 1
120 137 1
129 137 1
2 138 1
6 138 1
8 138 1
17 138 1
19 138 1
24 138 1
26 138 1
48 138 1
60 138 1
63 138 1
65 138 1
69 138 1
106 138 1
118 138 1
1 139 1
18 139 1
36 139 1
41 139 1
52 139 1
55 139 1
63 139 1
67 139 1
88 139 1
92 139 1
7 140 1
13 140 1
26 140 1
41 140 1
46 140 1
76 140 1
85 140 1
88 140 1
102 140 1
103 140 1
109 140 1
110 140 1
138 140 1
5 141 1
7 141 1
20 141 1
33 141 1
45 141 1
46 141 1
75 141 1
85 141 1
89 141 1
97 141 1
140 141 1
24 142 1
35 142 1
38 142 1
39 142 1
43 142 1
87 142 1
98 142 1
100 142 1
102 142 1
112 142 1
113 142 1
130 142 1
135 142 1
139 142 1
2 143 1
11 143 1
19 143 1
23 143 1
42 143 1
43 143 1
69 143 1
74 143 1
86 143 1
89 143 1
114 143 1
116 143 1
134 143 1
140 143 1
10 144 1
16 144 1
39 144 1
58 144 1
61 144 1
68 144 1
74 144 1
102 144 1
103 144 1
110 144 1
129 144 1
137 144 1
138 144 1
21 145 1
38 145 1
49 145 1
55 145 1
76 145 1
84 145 1
95 145 1
98 145 1
115 145 1
143 145 1
1 146 1
7 146 1
13 146 1
15 146 1
17 146 1
25 146 1
32 146 1
33 146 1
48 146 1
50 146 1
71 146 1
78 146 1
94 146 1
106 146 1
107 146 1
110 146 1
131 146 1
132 146 1
137 146 1
7 147 1
33 147 1
43 147 1
54 147 1
59 147 1
66 147 1
67 147 1
113 147 1
121 147 1
134 147 1
136 147 1
144 147 1
7 148 1
26 148 1
38 148 1
49 148 1
50 148 1
51 148 1
53 148 1
102 148 1
109 148 1
132 148 1
133 148 1
20 149 1
22 149 1
37 149 1
39 149 1
42 149 1
59 149 1
68 149 1
85 149 1
91 149 1
119 149 1
122 149 1
127 149 1
128 149 1
130 149 1
1 150 1
13 150 1
37 150 1
49 150 1
55 150 1
58 150 1
64 150 1
66 150 1
75 150 1
78 150 1
85 150 1
87 150 1
90 150 1
94 150 1
133 150 1
135 150 1
136 150 1
4 151 1
6 151 1
21 151 1
24 151 1
25 151 1
41 151 1
69 151 1
70 151 1
81 151 1
89 151 1
99 151 1
102 151 1
135 151 1
143 151 1
150 151 1
4 152 1
7 152 1
12 152 1
30 152 1
31 152 1
33 152 1
55 152 1
57 152 1
60 152 1
63 152 1
67 152 1
77 152 1
80 152 1
120 152 1
136 152 1
149 152 1
5 153 1
9 153 1
15 153 1
31 153 1
38 153 1
39 153 1
55 153 1
61 153 1
86 153 1
93 153 1
118 153 1
122 153 1
127 153 1
141 153 1
10 154 1
42 154 1
43 154 1
52 154 1
56 154 1
60 154 1
68 154 1
90 154 1
107 154 1
133 154 1
1 155 1
16 155 1
22 155 1
34 155 1
55 155 1
60 155 1
73 155 1
91 155 1
103 155 1
130 155 1
149 155 1
1 156 1
3 156 1
10 156 1
11 156 1
13 156 1
16 156 1
19 156 1
31 156 1
32 156 1
41 156 1
42 156 1
64 156 1
