150 4452
1 3 1
2 4 1
3 4 1
2 5 1
4 5 1
3 6 1
4 6 1
5 6 1
1 7 1
5 7 1
6 7 1
1 8 1
2 8 1
6 8 1
2 9 1
4 9 1
5 9 1
1 10 1
5 10 1
9 10 1
1 11 1
4 11 1
6 11 1
9 11 1
1 12 1
2 12 1
3 12 1
4 12 1
9 12 1
11 12 1
1 13 1
2 13 1
3 13 1
7 13 1
8 13 1
11 13 1
12 13 1
1 14 1
2 14 1
4 14 1
5 14 1
7 14 1
8 14 1
10 14 1
7 15 1
9 15 1
11 15 1
2 16 1
4 16 1
6 16 1
9 16 1
10 16 1
12 16 1
14 16 1
3 17 1
4 17 1
5 17 1
7 17 1
9 17 1
10 17 1
14 17 1
15 17 1
16 17 1
3 18 1
8 18 1
9 18 1
13 18 1
14 18 1
15 18 1
16 18 1
2 19 1
4 19 1
5 19 1
7 19 1
8 19 1
10 19 1
12 19 1
14 19 1
16 19 1
6 20 1
7 20 1
9 20 1
11 20 1
12 20 1
15 20 1
19 20 1
5 21 1
12 21 1
13 21 1
14 21 1
15 21 1
17 21 1
1 22 1
4 22 1
5 22 1
8 22 1
10 22 1
12 22 1
15 22 1
18 22 1
20 22 1
1 23 1
12 23 1
15 23 1
17 23 1
20 23 1
21 23 1
22 23 1
3 24 1
5 24 1
11 24 1
14 24 1
15 24 1
16 24 1
17 24 1
18 24 1
19 24 1
23 24 1
4 25 1
8 25 1
9 25 1
10 25 1
14 25 1
17 25 1
18 25 1
20 25 1
22 25 1
23 25 1
6 26 1
8 26 1
9 26 1
13 26 1
14 26 1
16 26 1
23 26 1
4 27 1
5 27 1
7 27 1
13 27 1
20 27 1
21 27 1
22 27 1
24 27 1
25 27 1
2 28 1
11 28 1
12 28 1
15 28 1
18 28 1
22 28 1
24 28 1
2 29 1
3 29 1
7 29 1
11 29 1
13 29 1
15 29 1
17 29 1
20 29 1
21 29 1
22 29 1
23 29 1
28 29 1
1 30 1
10 30 1
11 30 1
13 30 1
14 30 1
15 30 1
16 30 1
17 30 1
20 30 1
23 30 1
25 30 1
4 31 1
5 31 1
6 31 1
8 31 1
12 31 1
14 31 1
15 31 1
19 31 1
20 31 1
21 31 1
23 31 1
27 31 1
28 31 1
30 31 1
4 32 1
8 32 1
9 32 1
10 32 1
12 32 1
14 32 1
15 32 1
22 32 1
23 32 1
24 32 1
25 32 1
26 32 1
28 32 1
29 32 1
2 33 1
4 33 1
5 33 1
6 33 1
8 33 1
11 33 1
17 33 1
19 33 1
20 33 1
23 33 1
24 33 1
26 33 1
27 33 1
4 34 1
7 34 1
11 34 1
12 34 1
18 34 1
21 34 1
25 34 1
26 34 1
28 34 1
31 34 1
32 34 1
2 35 1
4 35 1
6 35 1
9 35 1
12 35 1
14 35 1
16 35 1
19 35 1
20 35 1
21 35 1
23 35 1
25 35 1
27 35 1
29 35 1
33 35 1
34 35 1
4 36 1
7 36 1
8 36 1
9 36 1
15 36 1
25 36 1
30 36 1
32 36 1
34 36 1
3 37 1
6 37 1
8 37 1
10 37 1
12 37 1
13 37 1
18 37 1
24 37 1
30 37 1
3 38 1
10 38 1
13 38 1
17 38 1
18 38 1
20 38 1
21 38 1
28 38 1
33 38 1
3 39 1
4 39 1
5 39 1
7 39 1
9 39 1
10 39 1
12 39 1
15 39 1
19 39 1
24 39 1
29 39 1
30 39 1
32 39 1
33 39 1
2 40 1
9 40 1
11 40 1
17 40 1
18 40 1
20 40 1
22 40 1
25 40 1
27 40 1
29 40 1
31 40 1
32 40 1
33 40 1
35 40 1
36 40 1
38 40 1
39 40 1
2 41 1
3 41 1
5 41 1
9 41 1
10 41 1
12 41 1
14 41 1
16 41 1
17 41 1
25 41 1
27 41 1
28 41 1
29 41 1
31 41 1
32 41 1
34 41 1
35 41 1
40 41 1
3 42 1
5 42 1
6 42 1
8 42 1
14 42 1
15 42 1
18 42 1
19 42 1
23 42 1
26 42 1
28 42 1
29 42 1
30 42 1
31 42 1
32 42 1
33 42 1
38 42 1
39 42 1
1 43 1
3 43 1
4 43 1
5 43 1
7 43 1
9 43 1
10 43 1
12 43 1
13 43 1
15 43 1
16 43 1
17 43 1
19 43 1
24 43 1
26 43 1
31 43 1
32 43 1
33 43 1
34 43 1
35 43 1
36 43 1
39 43 1
40 43 1
4 44 1
7 44 1
8 44 1
9 44 1
13 44 1
16 44 1
17 44 1
20 44 1
22 44 1
25 44 1
27 44 1
29 44 1
33 44 1
34 44 1
38 44 1
40 44 1
1 45 1
9 45 1
10 45 1
11 45 1
13 45 1
14 45 1
18 45 1
19 45 1
22 45 1
23 45 1
24 45 1
25 45 1
33 45 1
37 45 1
42 45 1
43 45 1
2 46 1
3 46 1
7 46 1
8 46 1
13 46 1
15 46 1
19 46 1
24 46 1
26 46 1
27 46 1
28 46 1
29 46 1
30 46 1
33 46 1
35 46 1
36 46 1
37 46 1
39 46 1
41 46 1
42 46 1
2 47 1
3 47 1
5 47 1
8 47 1
9 47 1
12 47 1
13 47 1
17 47 1
19 47 1
20 47 1
21 47 1
25 47 1
26 47 1
29 47 1
31 47 1
32 47 1
34 47 1
37 47 1
46 47 1
2 48 1
6 48 1
13 48 1
14 48 1
15 48 1
22 48 1
23 48 1
28 48 1
35 48 1
38 48 1
39 48 1
40 48 1
5 49 1
12 49 1
13 49 1
15 49 1
17 49 1
19 49 1
20 49 1
22 49 1
29 49 1
31 49 1
33 49 1
34 49 1
36 49 1
44 49 1
47 49 1
48 49 1
1 50 1
3 50 1
4 50 1
5 50 1
9 50 1
11 50 1
13 50 1
17 50 1
18 50 1
21 50 1
23 50 1
24 50 1
26 50 1
27 50 1
30 50 1
32 50 1
35 50 1
36 50 1
38 50 1
42 50 1
43 50 1
44 50 1
46 50 1
48 50 1
49 50 1
1 51 1
3 51 1
4 51 1
7 51 1
9 51 1
11 51 1
16 51 1
20 51 1
21 51 1
23 51 1
25 51 1
26 51 1
27 51 1
28 51 1
29 51 1
30 51 1
31 51 1
36 51 1
37 51 1
38 51 1
40 51 1
41 51 1
42 51 1
43 51 1
44 51 1
45 51 1
46 51 1
47 51 1
48 51 1
49 51 1
3 52 1
4 52 1
7 52 1
10 52 1
13 52 1
14 52 1
15 52 1
17 52 1
18 52 1
21 52 1
23 52 1
24 52 1
26 52 1
30 52 1
31 52 1
35 52 1
40 52 1
41 52 1
44 52 1
45 52 1
48 52 1
1 53 1
7 53 1
9 53 1
12 53 1
19 53 1
30 53 1
34 53 1
35 53 1
38 53 1
42 53 1
43 53 1
44 53 1
45 53 1
46 53 1
47 53 1
50 53 1
3 54 1
6 54 1
8 54 1
10 54 1
17 54 1
21 54 1
22 54 1
24 54 1
26 54 1
30 54 1
33 54 1
36 54 1
37 54 1
40 54 1
41 54 1
45 54 1
46 54 1
47 54 1
49 54 1
51 54 1
53 54 1
1 55 1
2 55 1
3 55 1
9 55 1
11 55 1
14 55 1
18 55 1
19 55 1
22 55 1
31 55 1
33 55 1
34 55 1
35 55 1
39 55 1
41 55 1
42 55 1
45 55 1
48 55 1
49 55 1
51 55 1
1 56 1
3 56 1
5 56 1
11 56 1
21 56 1
23 56 1
25 56 1
26 56 1
31 56 1
33 56 1
37 56 1
38 56 1
41 56 1
42 56 1
43 56 1
45 56 1
48 56 1
49 56 1
51 56 1
1 57 1
7 57 1
10 57 1
11 57 1
13 57 1
14 57 1
15 57 1
17 57 1
18 57 1
21 57 1
22 57 1
23 57 1
26 57 1
30 57 1
35 57 1
37 57 1
39 57 1
40 57 1
45 57 1
48 57 1
49 57 1
51 57 1
54 57 1
56 57 1
3 58 1
4 58 1
6 58 1
8 58 1
9 58 1
10 58 1
11 58 1
14 58 1
15 58 1
21 58 1
22 58 1
27 58 1
29 58 1
35 58 1
37 58 1
38 58 1
39 58 1
41 58 1
43 58 1
45 58 1
46 58 1
48 58 1
56 58 1
2 59 1
3 59 1
5 59 1
10 59 1
12 59 1
14 59 1
15 59 1
16 59 1
17 59 1
19 59 1
22 59 1
25 59 1
28 59 1
30 59 1
31 59 1
33 59 1
36 59 1
38 59 1
42 59 1
45 59 1
49 59 1
51 59 1
54 59 1
57 59 1
58 59 1
2 60 1
4 60 1
6 60 1
8 60 1
14 60 1
16 60 1
22 60 1
30 60 1
31 60 1
33 60 1
34 60 1
35 60 1
45 60 1
47 60 1
50 60 1
53 60 1
59 60 1
4 61 1
9 61 1
10 61 1
13 61 1
16 61 1
17 61 1
20 61 1
28 61 1
29 61 1
30 61 1
31 61 1
33 61 1
36 61 1
38 61 1
39 61 1
41 61 1
42 61 1
44 61 1
46 61 1
50 61 1
51 61 1
55 61 1
56 61 1
57 61 1
59 61 1
2 62 1
5 62 1
7 62 1
10 62 1
12 62 1
13 62 1
14 62 1
15 62 1
17 62 1
21 62 1
25 62 1
26 62 1
29 62 1
31 62 1
35 62 1
37 62 1
40 62 1
41 62 1
46 62 1
51 62 1
52 62 1
53 62 1
56 62 1
58 62 1
59 62 1
60 62 1
1 63 1
2 63 1
8 63 1
12 63 1
13 63 1
14 63 1
15 63 1
17 63 1
22 63 1
26 63 1
27 63 1
30 63 1
32 63 1
35 63 1
36 63 1
37 63 1
38 63 1
40 63 1
42 63 1
43 63 1
46 63 1
47 63 1
48 63 1
53 63 1
57 63 1
58 63 1
59 63 1
62 63 1
8 64 1
9 64 1
10 64 1
12 64 1
13 64 1
16 64 1
19 64 1
22 64 1
23 64 1
26 64 1
28 64 1
29 64 1
30 64 1
32 64 1
35 64 1
39 64 1
