100 918
2 3 1
3 5 1
2 6 1
4 7 1
6 7 1
4 8 1
7 8 1
7 9 1
1 10 1
1 11 1
5 11 1
10 11 1
8 12 1
1 13 1
5 13 1
9 13 1
10 13 1
12 14 1
1 15 1
7 15 1
11 15 1
12 15 1
6 16 1
7 16 1
8 16 1
9 16 1
11 16 1
2 17 1
10 17 1
13 17 1
14 17 1
2 18 1
14 18 1
15 18 1
1 19 1
18 19 1
8 20 1
11 20 1
12 20 1
19 20 1
2 21 1
4 21 1
5 21 1
8 21 1
14 21 1
15 21 1
17 21 1
1 22 1
2 22 1
6 22 1
8 22 1
11 22 1
18 22 1
19 22 1
2 23 1
11 23 1
17 23 1
9 24 1
16 24 1
1 25 1
4 25 1
9 25 1
10 25 1
16 25 1
17 25 1
19 25 1
2 26 1
11 26 1
21 26 1
2 27 1
4 27 1
9 27 1
11 27 1
22 27 1
3 28 1
5 28 1
6 28 1
8 28 1
17 28 1
18 28 1
21 28 1
24 28 1
26 28 1
12 29 1
17 29 1
21 29 1
24 29 1
26 29 1
3 30 1
12 30 1
13 30 1
15 30 1
21 30 1
9 31 1
25 31 1
26 31 1
27 31 1
8 32 1
11 32 1
13 32 1
6 33 1
11 33 1
17 33 1
4 34 1
14 34 1
17 34 1
18 34 1
25 34 1
1 35 1
3 35 1
11 35 1
12 35 1
20 35 1
21 35 1
22 35 1
29 35 1
12 36 1
13 36 1
16 36 1
5 37 1
21 37 1
1 38 1
5 38 1
11 38 1
16 38 1
18 38 1
30 38 1
31 38 1
35 38 1
6 39 1
14 39 1
15 39 1
19 39 1
31 39 1
35 39 1
36 39 1
38 39 1
1 40 1
3 40 1
5 40 1
15 40 1
17 40 1
20 40 1
25 40 1
27 40 1
33 40 1
36 40 1
38 40 1
4 41 1
7 41 1
9 41 1
11 41 1
23 41 1
24 41 1
25 41 1
26 41 1
36 41 1
40 41 1
2 42 1
3 42 1
6 42 1
8 42 1
20 42 1
21 42 1
26 42 1
27 42 1
28 42 1
30 42 1
32 42 1
39 42 1
1 43 1
6 43 1
9 43 1
10 43 1
16 43 1
20 43 1
29 43 1
33 43 1
34 43 1
35 43 1
42 43 1
4 44 1
9 44 1
11 44 1
14 44 1
18 44 1
29 44 1
34 44 1
35 44 1
37 44 1
38 44 1
12 45 1
15 45 1
19 45 1
21 45 1
27 45 1
29 45 1
30 45 1
35 45 1
36 45 1
39 45 1
14 46 1
20 46 1
23 46 1
26 46 1
28 46 1
31 46 1
39 46 1
42 46 1
5 47 1
8 47 1
9 47 1
12 47 1
17 47 1
23 47 1
37 47 1
41 47 1
43 47 1
2 48 1
26 48 1
28 48 1
32 48 1
39 48 1
42 48 1
44 48 1
4 49 1
12 49 1
17 49 1
24 49 1
32 49 1
39 49 1
42 49 1
46 49 1
20 50 1
25 50 1
28 50 1
33 50 1
40 50 1
41 50 1
43 50 1
44 50 1
46 50 1
47 50 1
6 51 1
9 51 1
17 51 1
19 51 1
50 51 1
5 52 1
20 52 1
23 52 1
27 52 1
31 52 1
32 52 1
38 52 1
43 52 1
46 52 1
48 52 1
49 52 1
12 53 1
16 53 1
21 53 1
22 53 1
46 53 1
47 53 1
28 54 1
33 54 1
36 54 1
38 54 1
40 54 1
46 54 1
6 55 1
8 55 1
9 55 1
11 55 1
15 55 1
25 55 1
29 55 1
40 55 1
49 55 1
2 56 1
3 56 1
5 56 1
7 56 1
17 56 1
21 56 1
22 56 1
29 56 1
33 56 1
34 56 1
35 56 1
45 56 1
46 56 1
51 56 1
52 56 1
2 57 1
14 57 1
22 57 1
26 57 1
32 57 1
41 57 1
49 57 1
50 57 1
52 57 1
6 58 1
7 58 1
9 58 1
10 58 1
13 58 1
16 58 1
22 58 1
34 58 1
