200 5184
1 3 1
3 5 1
4 5 1
2 6 1
4 6 1
2 7 1
4 8 1
7 8 1
4 9 1
5 9 1
4 10 1
9 10 1
2 11 1
4 11 1
5 11 1
4 12 1
2 13 1
3 13 1
4 13 1
7 13 1
8 13 1
1 14 1
6 14 1
7 14 1
10 14 1
13 14 1
4 15 1
5 15 1
6 15 1
5 16 1
6 16 1
11 16 1
12 16 1
14 16 1
1 17 1
5 17 1
12 17 1
3 18 1
12 18 1
15 18 1
1 19 1
3 19 1
11 19 1
13 19 1
14 19 1
3 20 1
9 20 1
11 20 1
16 20 1
18 20 1
2 21 1
4 21 1
5 21 1
7 21 1
9 21 1
11 21 1
15 21 1
18 21 1
3 22 1
8 22 1
12 22 1
14 22 1
16 22 1
1 23 1
3 23 1
12 23 1
14 23 1
21 23 1
22 23 1
2 24 1
4 24 1
8 24 1
9 24 1
10 24 1
13 24 1
19 24 1
5 25 1
7 25 1
11 25 1
16 25 1
20 25 1
23 25 1
5 26 1
10 26 1
17 26 1
19 26 1
21 26 1
25 26 1
2 27 1
3 27 1
5 27 1
6 27 1
7 27 1
15 27 1
19 27 1
22 27 1
25 27 1
2 28 1
8 28 1
10 28 1
11 28 1
19 28 1
21 28 1
22 28 1
25 28 1
8 29 1
10 29 1
11 29 1
19 29 1
22 29 1
9 30 1
10 30 1
12 30 1
14 30 1
20 30 1
23 30 1
26 30 1
28 30 1
2 31 1
3 31 1
7 31 1
10 31 1
15 31 1
19 31 1
21 31 1
23 31 1
27 31 1
28 31 1
2 32 1
4 32 1
14 32 1
16 32 1
22 32 1
23 32 1
26 32 1
31 32 1
1 33 1
9 33 1
13 33 1
20 33 1
28 33 1
3 34 1
7 34 1
12 34 1
13 34 1
18 34 1
28 34 1
33 34 1
3 35 1
8 35 1
12 35 1
14 35 1
16 35 1
17 35 1
20 35 1
21 35 1
24 35 1
29 35 1
30 35 1
34 35 1
1 36 1
2 36 1
12 36 1
13 36 1
16 36 1
33 36 1
7 37 1
9 37 1
13 37 1
14 37 1
16 37 1
17 37 1
18 37 1
25 37 1
26 37 1
30 37 1
34 37 1
1 38 1
6 38 1
12 38 1
13 38 1
14 38 1
18 38 1
25 38 1
26 38 1
31 38 1
35 38 1
11 39 1
13 39 1
14 39 1
21 39 1
23 39 1
24 39 1
28 39 1
30 39 1
31 39 1
33 39 1
34 39 1
35 39 1
36 39 1
37 39 1
2 40 1
5 40 1
13 40 1
14 40 1
15 40 1
18 40 1
30 40 1
31 40 1
33 40 1
38 40 1
4 41 1
7 41 1
14 41 1
17 41 1
20 41 1
23 41 1
24 41 1
32 41 1
1 42 1
3 42 1
8 42 1
10 42 1
14 42 1
18 42 1
24 42 1
26 42 1
28 42 1
32 42 1
34 42 1
40 42 1
10 43 1
17 43 1
19 43 1
22 43 1
25 43 1
37 43 1
42 43 1
1 44 1
5 44 1
7 44 1
10 44 1
13 44 1
19 44 1
20 44 1
23 44 1
27 44 1
35 44 1
38 44 1
39 44 1
40 44 1
41 44 1
1 45 1
3 45 1
5 45 1
9 45 1
17 45 1
20 45 1
25 45 1
28 45 1
30 45 1
32 45 1
35 45 1
40 45 1
42 45 1
2 46 1
6 46 1
7 46 1
11 46 1
12 46 1
13 46 1
14 46 1
21 46 1
29 46 1
35 46 1
38 46 1
40 46 1
41 46 1
43 46 1
7 47 1
8 47 1
9 47 1
12 47 1
14 47 1
17 47 1
23 47 1
24 47 1
26 47 1
27 47 1
42 47 1
45 47 1
1 48 1
3 48 1
7 48 1
8 48 1
9 48 1
10 48 1
12 48 1
13 48 1
14 48 1
18 48 1
22 48 1
26 48 1
43 48 1
44 48 1
45 48 1
12 49 1
16 49 1
17 49 1
18 49 1
32 49 1
36 49 1
40 49 1
6 50 1
11 50 1
16 50 1
24 50 1
25 50 1
28 50 1
36 50 1
42 50 1
3 51 1
6 51 1
12 51 1
15 51 1
18 51 1
28 51 1
30 51 1
31 51 1
34 51 1
37 51 1
44 51 1
49 51 1
5 52 1
8 52 1
19 52 1
23 52 1
32 52 1
37 52 1
38 52 1
43 52 1
45 52 1
47 52 1
49 52 1
1 53 1
2 53 1
8 53 1
16 53 1
17 53 1
20 53 1
22 53 1
36 53 1
39 53 1
45 53 1
46 53 1
3 54 1
4 54 1
10 54 1
12 54 1
13 54 1
14 54 1
15 54 1
17 54 1
19 54 1
22 54 1
24 54 1
25 54 1
26 54 1
38 54 1
42 54 1
45 54 1
47 54 1
15 55 1
16 55 1
20 55 1
22 55 1
29 55 1
30 55 1
31 55 1
33 55 1
42 55 1
43 55 1
44 55 1
45 55 1
51 55 1
54 55 1
10 56 1
17 56 1
23 56 1
25 56 1
32 56 1
35 56 1
38 56 1
39 56 1
45 56 1
47 56 1
51 56 1
53 56 1
55 56 1
1 57 1
7 57 1
12 57 1
18 57 1
19 57 1
21 57 1
23 57 1
26 57 1
34 57 1
42 57 1
46 57 1
51 57 1
1 58 1
2 58 1
12 58 1
