250 12336
1 2 1
2 3 1
2 4 1
1 5 1
2 5 1
3 5 1
1 6 1
1 8 1
2 8 1
7 8 1
5 9 1
4 10 1
5 10 1
6 10 1
7 10 1
3 11 1
9 11 1
10 11 1
3 12 1
6 12 1
7 12 1
8 12 1
9 12 1
5 13 1
6 13 1
11 13 1
1 14 1
3 14 1
4 14 1
5 14 1
7 14 1
8 14 1
9 14 1
11 14 1
4 15 1
7 15 1
9 15 1
11 15 1
12 15 1
3 16 1
5 16 1
6 16 1
8 16 1
9 16 1
11 16 1
4 17 1
8 17 1
13 17 1
15 17 1
1 18 1
8 18 1
12 18 1
14 18 1
17 18 1
2 19 1
7 19 1
8 19 1
9 19 1
12 19 1
15 19 1
17 19 1
18 19 1
7 20 1
8 20 1
13 20 1
14 20 1
17 20 1
18 20 1
2 21 1
8 21 1
9 21 1
12 21 1
13 21 1
14 21 1
19 21 1
20 21 1
1 22 1
2 22 1
3 22 1
13 22 1
18 22 1
19 22 1
21 22 1
1 23 1
6 23 1
7 23 1
18 23 1
20 23 1
2 24 1
3 24 1
5 24 1
7 24 1
10 24 1
11 24 1
12 24 1
16 24 1
21 24 1
1 25 1
2 25 1
3 25 1
5 25 1
12 25 1
14 25 1
16 25 1
19 25 1
20 25 1
23 25 1
7 26 1
9 26 1
10 26 1
13 26 1
14 26 1
15 26 1
18 26 1
20 26 1
23 26 1
1 27 1
2 27 1
3 27 1
7 27 1
10 27 1
16 27 1
17 27 1
19 27 1
23 27 1
2 28 1
4 28 1
6 28 1
7 28 1
8 28 1
10 28 1
11 28 1
13 28 1
16 28 1
17 28 1
18 28 1
22 28 1
27 28 1
10 29 1
11 29 1
17 29 1
18 29 1
19 29 1
20 29 1
21 29 1
22 29 1
25 29 1
28 29 1
1 30 1
3 30 1
4 30 1
5 30 1
6 30 1
9 30 1
22 30 1
23 30 1
26 30 1
29 30 1
2 31 1
3 31 1
6 31 1
11 31 1
12 31 1
13 31 1
15 31 1
16 31 1
18 31 1
21 31 1
22 31 1
29 31 1
3 32 1
5 32 1
7 32 1
8 32 1
11 32 1
14 32 1
15 32 1
16 32 1
17 32 1
23 32 1
24 32 1
26 32 1
28 32 1
29 32 1
31 32 1
3 33 1
4 33 1
7 33 1
8 33 1
13 33 1
14 33 1
18 33 1
19 33 1
21 33 1
24 33 1
25 33 1
27 33 1
31 33 1
32 33 1
1 34 1
5 34 1
7 34 1
10 34 1
11 34 1
12 34 1
13 34 1
16 34 1
18 34 1
19 34 1
21 34 1
22 34 1
27 34 1
28 34 1
29 34 1
30 34 1
4 35 1
8 35 1
15 35 1
17 35 1
20 35 1
21 35 1
22 35 1
23 35 1
27 35 1
29 35 1
30 35 1
31 35 1
34 35 1
1 36 1
5 36 1
8 36 1
9 36 1
10 36 1
11 36 1
12 36 1
16 36 1
18 36 1
20 36 1
23 36 1
24 36 1
27 36 1
29 36 1
34 36 1
2 37 1
6 37 1
9 37 1
10 37 1
11 37 1
13 37 1
16 37 1
17 37 1
19 37 1
24 37 1
27 37 1
28 37 1
29 37 1
31 37 1
32 37 1
35 37 1
36 37 1
1 38 1
4 38 1
6 38 1
7 38 1
8 38 1
12 38 1
13 38 1
14 38 1
16 38 1
17 38 1
28 38 1
30 38 1
32 38 1
33 38 1
36 38 1
1 39 1
2 39 1
6 39 1
7 39 1
11 39 1
12 39 1
16 39 1
18 39 1
20 39 1
29 39 1
34 39 1
35 39 1
38 39 1
1 40 1
2 40 1
3 40 1
6 40 1
9 40 1
18 40 1
22 40 1
24 40 1
25 40 1
26 40 1
27 40 1
29 40 1
31 40 1
33 40 1
36 40 1
37 40 1
2 41 1
5 41 1
6 41 1
9 41 1
10 41 1
11 41 1
16 41 1
20 41 1
23 41 1
24 41 1
26 41 1
31 41 1
35 41 1
36 41 1
3 42 1
5 42 1
6 42 1
11 42 1
12 42 1
17 42 1
26 42 1
30 42 1
31 42 1
32 42 1
35 42 1
37 42 1
39 42 1
40 42 1
2 43 1
4 43 1
6 43 1
8 43 1
12 43 1
15 43 1
20 43 1
22 43 1
23 43 1
24 43 1
25 43 1
26 43 1
32 43 1
1 44 1
7 44 1
8 44 1
10 44 1
18 44 1
20 44 1
21 44 1
23 44 1
24 44 1
26 44 1
27 44 1
28 44 1
32 44 1
33 44 1
36 44 1
39 44 1
40 44 1
41 44 1
1 45 1
2 45 1
3 45 1
4 45 1
7 45 1
9 45 1
12 45 1
17 45 1
19 45 1
20 45 1
22 45 1
24 45 1
26 45 1
27 45 1
31 45 1
33 45 1
38 45 1
40 45 1
41 45 1
3 46 1
4 46 1
11 46 1
14 46 1
15 46 1
17 46 1
26 46 1
28 46 1
29 46 1
32 46 1
33 46 1
37 46 1
39 46 1
41 46 1
3 47 1
4 47 1
5 47 1
12 47 1
14 47 1
15 47 1
18 47 1
19 47 1
23 47 1
27 47 1
29 47 1
30 47 1
31 47 1
34 47 1
38 47 1
39 47 1
3 48 1
5 48 1
6 48 1
9 48 1
11 48 1
12 48 1
13 48 1
15 48 1
18 48 1
21 48 1
22 48 1
23 48 1
27 48 1
28 48 1
30 48 1
34 48 1
36 48 1
2 49 1
4 49 1
5 49 1
6 49 1
7 49 1
10 49 1
13 49 1
18 49 1
21 49 1
24 49 1
26 49 1
29 49 1
30 49 1
32 49 1
35 49 1
40 49 1
42 49 1
45 49 1
1 50 1
2 50 1
5 50 1
7 50 1
8 50 1
11 50 1
12 50 1
14 50 1
15 50 1
17 50 1
18 50 1
19 50 1
20 50 1
23 50 1
25 50 1
30 50 1
31 50 1
35 50 1
37 50 1
41 50 1
48 50 1
49 50 1
6 51 1
9 51 1
10 51 1
12 51 1
14 51 1
17 51 1
23 51 1
24 51 1
26 51 1
28 51 1
30 51 1
31 51 1
32 51 1
35 51 1
36 51 1
37 51 1
38 51 1
39 51 1
41 51 1
42 51 1
44 51 1
46 51 1
47 51 1
49 51 1
1 52 1
2 52 1
3 52 1
4 52 1
5 52 1
6 52 1
12 52 1
13 52 1
14 52 1
16 52 1
17 52 1
20 52 1
21 52 1
23 52 1
29 52 1
30 52 1
31 52 1
32 52 1
33 52 1
35 52 1
36 52 1
37 52 1
40 52 1
41 52 1
44 52 1
48 52 1
50 52 1
51 52 1
1 53 1
10 53 1
12 53 1
14 53 1
15 53 1
18 53 1
19 53 1
20 53 1
24 53 1
25 53 1
27 53 1
33 53 1
35 53 1
38 53 1
40 53 1
41 53 1
45 53 1
47 53 1
48 53 1
50 53 1
5 54 1
6 54 1
7 54 1
8 54 1
11 54 1
14 54 1
15 54 1
18 54 1
19 54 1
21 54 1
23 54 1
24 54 1
25 54 1
26 54 1
28 54 1
30 54 1
31 54 1
33 54 1
34 54 1
35 54 1
40 54 1
41 54 1
48 54 1
52 54 1
2 55 1
3 55 1
5 55 1
6 55 1
9 55 1
10 55 1
13 55 1
21 55 1
25 55 1
32 55 1
33 55 1
34 55 1
35 55 1
38 55 1
40 55 1
1 56 1
7 56 1
11 56 1
16 56 1
19 56 1
20 56 1
29 56 1
31 56 1
32 56 1
34 56 1
37 56 1
39 56 1
42 56 1
45 56 1
46 56 1
48 56 1
50 56 1
53 56 1
4 57 1
6 57 1
7 57 1
9 57 1
11 57 1
13 57 1
14 57 1
15 57 1
16 57 1
18 57 1
24 57 1
25 57 1
28 57 1
32 57 1
38 57 1
41 57 1
48 57 1
49 57 1
51 57 1
56 57 1
1 58 1
6 58 1
8 58 1
9 58 1
16 58 1
17 58 1
18 58 1
19 58 1
26 58 1
28 58 1
29 58 1
30 58 1
32 58 1
36 58 1
37 58 1
38 58 1
42 58 1
43 58 1
46 58 1
54 58 1
56 58 1
1 59 1
5 59 1
6 59 1
7 59 1
8 59 1
14 59 1
15 59 1
17 59 1
19 59 1
22 59 1
25 59 1
34 59 1
37 59 1
44 59 1
46 59 1
48 59 1
49 59 1
50 59 1
51 59 1
53 59 1
56 59 1
1 60 1
4 60 1
5 60 1
8 60 1
9 60 1
11 60 1
14 60 1
15 60 1
17 60 1
18 60 1
19 60 1
24 60 1
30 60 1
33 60 1
34 60 1
39 60 1
40 60 1
41 60 1
42 60 1
45 60 1
46 60 1
48 60 1
52 60 1
53 60 1
54 60 1
55 60 1
57 60 1
58 60 1
2 61 1
3 61 1
9 61 1
11 61 1
13 61 1
15 61 1
17 61 1
19 61 1
21 61 1
24 61 1
26 61 1
29 61 1
30 61 1
36 61 1
38 61 1
39 61 1
42 61 1
45 61 1
50 61 1
51 61 1
53 61 1
56 61 1
58 61 1
59 61 1
2 62 1
8 62 1
9 62 1
12 62 1
13 62 1
17 62 1
19 62 1
29 62 1
31 62 1
34 62 1
41 62 1
42 62 1
46 62 1
53 62 1
55 62 1
1 63 1
5 63 1
6 63 1
8 63 1
9 63 1
12 63 1
17 63 1
21 63 1
25 63 1
26 63 1
27 63 1
31 63 1
33 63 1
35 63 1
38 63 1
39 63 1
40 63 1
41 63 1
43 63 1
44 63 1
48 63 1
53 63 1
54 63 1
58 63 1
62 63 1
1 64 1
4 64 1
5 64 1
11 64 1
13 64 1
15 64 1
18 64 1
30 64 1
32 64 1
35 64 1
36 64 1
38 64 1
40 64 1
45 64 1
49 64 1
53 64 1
54 64 1
55 64 1
60 64 1
3 65 1
5 65 1
10 65 1
11 65 1
12 65 1
15 65 1
21 65 1
23 65 1
25 65 1
28 65 1
29 65 1
31 65 1
32 65 1
37 65 1
39 65 1
40 65 1
48 65 1
51 65 1
53 65 1
54 65 1
55 65 1
56 65 1
60 65 1
62 65 1
63 65 1
4 66 1
6 66 1
7 66 1
10 66 1
13 66 1
14 66 1
22 66 1
25 66 1
26 66 1
29 66 1
32 66 1
33 66 1
34 66 1
35 66 1
36 66 1
39 66 1
42 66 1
46 66 1
47 66 1
50 66 1
51 66 1
52 66 1
54 66 1
58 66 1
60 66 1
61 66 1
63 66 1
2 67 1
3 67 1
4 67 1
9 67 1
13 67 1
15 67 1
16 67 1
19 67 1
20 67 1
23 67 1
24 67 1
25 67 1
26 67 1
27 67 1
28 67 1
30 67 1
31 67 1
32 67 1
34 67 1
36 67 1
37 67 1
40 67 1
41 67 1
43 67 1
45 67 1
46 67 1
47 67 1
51 67 1
52 67 1
53 67 1
57 67 1
60 67 1
61 67 1
63 67 1
2 68 1
6 68 1
9 68 1
12 68 1
13 68 1
14 68 1
21 68 1
22 68 1
23 68 1
24 68 1
25 68 1
27 68 1
33 68 1
35 68 1
41 68 1
44 68 1
46 68 1
47 68 1
52 68 1
53 68 1
55 68 1
59 68 1
60 68 1
61 68 1
63 68 1
8 69 1
11 69 1
