150 112
5 21 1
9 23 1
13 26 1
12 31 1
1 34 1
12 36 1
26 37 1
3 41 1
4 43 1
21 50 1
18 53 1
49 53 1
6 55 1
56 58 1
31 59 1
47 59 1
23 60 1
26 64 1
30 67 1
9 68 1
9 69 1
37 72 1
43 72 1
38 75 1
8 81 1
21 81 1
69 82 1
66 85 1
37 86 1
52 86 1
38 87 1
11 88 1
26 88 1
34 88 1
82 88 1
88 89 1
30 90 1
54 93 1
26 94 1
93 94 1
7 96 1
36 96 1
73 96 1
13 100 1
25 100 1
76 100 1
6 103 1
101 103 1
53 107 1
40 108 1
92 108 1
12 109 1
22 110 1
31 110 1
7 111 1
97 111 1
6 112 1
83 112 1
75 113 1
17 115 1
27 115 1
1 116 1
3 116 1
24 116 1
40 116 1
6 117 1
21 117 1
62 117 1
70 117 1
72 117 1
86 118 1
14 121 1
74 121 1
82 121 1
61 122 1
96 122 1
46 123 1
63 123 1
3 124 1
16 124 1
55 124 1
78 124 1
11 125 1
9 126 1
92 127 1
97 128 1
66 129 1
119 130 1
16 131 1
101 131 1
17 133 1
95 133 1
105 133 1
16 134 1
43 135 1
54 136 1
69 138 1
109 138 1
135 138 1
77 139 1
126 139 1
9 141 1
4 142 1
103 142 1
124 144 1
26 147 1
110 148 1
135 148 1
12 149 1
74 149 1
27 150 1
123 150 1
