200 981
3 8 1
5 9 1
1 10 1
4 12 1
12 13 1
13 16 1
6 17 1
17 19 1
14 20 1
17 22 1
19 22 1
5 23 1
9 23 1
21 23 1
15 25 1
19 27 1
24 28 1
2 29 1
14 30 1
12 31 1
19 31 1
20 32 1
25 32 1
26 32 1
6 33 1
23 33 1
23 34 1
3 35 1
15 35 1
29 35 1
1 37 1
22 37 1
3 38 1
12 38 1
19 38 1
23 39 1
28 39 1
33 40 1
35 40 1
34 41 1
13 42 1
26 42 1
38 42 1
24 43 1
33 43 1
1 44 1
27 44 1
42 44 1
6 45 1
13 45 1
45 46 1
17 48 1
37 48 1
17 49 1
31 49 1
8 50 1
23 50 1
44 51 1
12 53 1
25 53 1
51 53 1
9 54 1
31 54 1
6 55 1
19 55 1
53 56 1
25 57 1
27 57 1
6 58 1
19 59 1
32 59 1
56 59 1
38 60 1
53 60 1
24 61 1
27 61 1
32 62 1
52 62 1
54 62 1
5 64 1
11 64 1
23 64 1
52 64 1
59 64 1
62 64 1
17 65 1
22 65 1
25 65 1
40 65 1
53 65 1
16 66 1
23 66 1
27 66 1
35 66 1
46 66 1
10 67 1
21 67 1
29 67 1
34 67 1
43 68 1
59 68 1
21 69 1
50 69 1
30 71 1
38 71 1
60 71 1
2 72 1
29 72 1
30 72 1
36 72 1
37 72 1
39 72 1
43 73 1
49 73 1
55 73 1
65 73 1
8 74 1
31 74 1
36 74 1
45 74 1
6 75 1
65 75 1
9 76 1
14 76 1
16 76 1
17 76 1
51 76 1
54 76 1
56 76 1
57 76 1
63 76 1
10 77 1
24 77 1
45 77 1
66 77 1
75 77 1
7 78 1
15 78 1
25 78 1
43 78 1
14 79 1
71 79 1
77 79 1
1 80 1
37 80 1
49 80 1
70 80 1
21 81 1
35 81 1
48 81 1
61 81 1
10 82 1
79 82 1
8 83 1
30 83 1
41 83 1
43 83 1
45 83 1
62 83 1
26 84 1
31 84 1
42 84 1
45 84 1
52 84 1
70 84 1
35 85 1
15 86 1
36 86 1
44 86 1
61 86 1
73 86 1
22 87 1
37 87 1
72 87 1
82 87 1
83 87 1
44 88 1
45 88 1
52 88 1
83 88 1
11 89 1
79 89 1
19 90 1
41 90 1
68 90 1
76 90 1
82 90 1
17 91 1
31 91 1
46 91 1
66 91 1
81 91 1
49 92 1
68 92 1
70 92 1
26 93 1
31 93 1
48 93 1
70 93 1
27 94 1
45 94 1
16 95 1
62 95 1
10 96 1
37 96 1
95 96 1
16 97 1
67 97 1
91 97 1
25 98 1
39 98 1
46 98 1
55 98 1
97 98 1
6 99 1
12 99 1
65 99 1
75 99 1
32 100 1
62 100 1
1 101 1
4 101 1
18 101 1
33 101 1
44 101 1
49 101 1
59 101 1
90 101 1
100 101 1
9 102 1
19 102 1
24 102 1
26 102 1
89 102 1
97 102 1
14 103 1
23 103 1
33 103 1
45 103 1
97 103 1
29 104 1
38 104 1
69 104 1
71 104 1
22 105 1
27 105 1
40 105 1
24 106 1
40 106 1
53 106 1
95 106 1
8 107 1
18 107 1
26 107 1
28 107 1
39 107 1
45 107 1
87 107 1
98 107 1
99 107 1
105 107 1
18 108 1
33 108 1
43 108 1
71 108 1
83 108 1
93 108 1
1 109 1
19 109 1
34 109 1
14 110 1
16 110 1
20 110 1
92 110 1
5 111 1
17 111 1
40 111 1
53 111 1
87 111 1
104 111 1
106 111 1
4 112 1
24 112 1
41 112 1
57 112 1
62 112 1
67 112 1
75 112 1
101 112 1
104 112 1
4 113 1
18 113 1
32 113 1
47 113 1
63 113 1
78 113 1
97 113 1
72 114 1
90 114 1
93 114 1
94 114 1
96 114 1
98 114 1
103 114 1
104 114 1
109 114 1
21 115 1
45 115 1
60 115 1
79 115 1
87 115 1
91 115 1
113 115 1
21 116 1
56 116 1
86 116 1
33 117 1
42 117 1
50 117 1
63 117 1
77 117 1
78 117 1
102 117 1
108 117 1
23 118 1
42 118 1
46 118 1
56 118 1
95 118 1
104 118 1
114 118 1
16 119 1
22 119 1
49 119 1
75 119 1
83 119 1
96 119 1
100 119 1
103 119 1
111 119 1
11 120 1
40 120 1
45 120 1
75 120 1
77 120 1
84 120 1
94 120 1
97 120 1
5 121 1
7 121 1
18 121 1
43 121 1
104 121 1
84 122 1
106 122 1
115 122 1
11 123 1
24 123 1
36 123 1
101 123 1
102 123 1
1 124 1
11 124 1
54 124 1
65 124 1
110 124 1
123 124 1
7 125 1
10 125 1
90 125 1
92 125 1
26 126 1
28 126 1
59 126 1
61 126 1
63 126 1
77 126 1
78 126 1
84 126 1
88 126 1
90 126 1
31 127 1
59 127 1
86 127 1
64 128 1
108 128 1
116 128 1
122 128 1
56 129 1
65 129 1
70 129 1
84 129 1
86 129 1
109 129 1
127 129 1
75 130 1
91 130 1
125 130 1
127 130 1
6 131 1
18 131 1
30 131 1
46 131 1
72 131 1
73 131 1
83 131 1
94 131 1
114 131 1
119 131 1
23 132 1
78 132 1
84 132 1
112 132 1
11 133 1
21 133 1
22 133 1
32 133 1
48 133 1
63 133 1
73 133 1
76 133 1
100 133 1
107 133 1
112 133 1
114 133 1
122 133 1
128 133 1
23 134 1
25 134 1
98 134 1
100 134 1
110 134 1
122 134 1
128 134 1
131 134 1
4 135 1
25 135 1
52 135 1
64 135 1
78 135 1
81 135 1
94 135 1
97 135 1
98 135 1
102 135 1
120 135 1
122 135 1
15 136 1
70 136 1
77 136 1
127 136 1
7 137 1
31 137 1
69 137 1
78 137 1
99 137 1
115 137 1
33 138 1
41 138 1
42 138 1
64 138 1
69 138 1
81 138 1
85 138 1
33 139 1
104 139 1
130 139 1
7 140 1
35 140 1
60 140 1
134 140 1
135 140 1
22 141 1
50 141 1
51 141 1
60 141 1
87 141 1
100 141 1
102 141 1
5 142 1
21 142 1
25 142 1
26 142 1
58 142 1
77 142 1
113 142 1
138 142 1
28 143 1
38 143 1
40 143 1
42 143 1
83 143 1
91 143 1
102 143 1
108 143 1
13 144 1
15 144 1
65 144 1
82 144 1
86 144 1
90 144 1
104 144 1
137 144 1
142 144 1
3 145 1
11 145 1
26 145 1
47 145 1
73 145 1
76 145 1
85 145 1
89 145 1
105 145 1
16 146 1
17 146 1
32 146 1
49 146 1
59 146 1
92 146 1
95 146 1
98 146 1
102 146 1
141 146 1
142 146 1
46 147 1
72 147 1
80 147 1
89 147 1
104 147 1
112 147 1
13 148 1
28 148 1
40 148 1
76 148 1
90 148 1
34 149 1
41 149 1
53 149 1
92 149 1
107 149 1
13 150 1
17 150 1
24 150 1
80 150 1
82 150 1
24 151 1
52 151 1
62 151 1
66 151 1
75 151 1
123 151 1
132 151 1
133 151 1
148 151 1
12 152 1
28 152 1
33 152 1
70 152 1
111 152 1
136 152 1
49 153 1
80 153 1
89 153 1
91 153 1
108 153 1
139 153 1
146 153 1
151 153 1
50 154 1
69 154 1
87 154 1
97 154 1
107 154 1
120 154 1
129 154 1
131 154 1
4 155 1
6 155 1
16 155 1
47 155 1
59 155 1
69 155 1
77 155 1
102 155 1
107 155 1
142 155 1
148 155 1
46 156 1
58 156 1
73 156 1
107 156 1
126 156 1
129 156 1
150 156 1
153 156 1
8 157 1
20 157 1
28 157 1
83 157 1
107 157 1
130 157 1
145 157 1
35 158 1
60 158 1
82 158 1
123 158 1
133 158 1
147 158 1
18 159 1
24 159 1
41 159 1
49 159 1
69 159 1
82 159 1
147 159 1
6 160 1
35 160 1
37 160 1
60 160 1
66 160 1
133 160 1
150 160 1
20 161 1
29 161 1
38 161 1
40 161 1
55 161 1
67 161 1
82 161 1
129 161 1
141 161 1
147 161 1
155 161 1
16 162 1
20 162 1
33 162 1
40 162 1
62 162 1
102 162 1
138 162 1
140 162 1
141 162 1
148 162 1
19 163 1
76 163 1
87 163 1
98 163 1
125 163 1
153 163 1
34 164 1
37 164 1
40 164 1
99 164 1
111 164 1
127 164 1
139 164 1
140 164 1
149 164 1
150 164 1
3 165 1
11 165 1
26 165 1
28 165 1
37 165 1
61 165 1
85 165 1
13 166 1
29 166 1
53 166 1
60 166 1
65 166 1
88 166 1
125 166 1
139 166 1
163 166 1
27 167 1
32 167 1
67 167 1
100 167 1
101 167 1
118 167 1
123 167 1
134 167 1
150 167 1
154 167 1
155 167 1
58 168 1
83 168 1
123 168 1
132 168 1
161 168 1
25 169 1
42 169 1
54 169 1
60 169 1
65 169 1
69 169 1
75 169 1
79 169 1
97 169 1
123 169 1
13 170 1
39 170 1
64 170 1
76 170 1
104 170 1
108 170 1
126 170 1
136 170 1
2 171 1
4 171 1
12 171 1
32 171 1
48 171 1
49 171 1
51 171 1
107 171 1
152 171 1
170 171 1
18 172 1
40 172 1
44 172 1
56 172 1
22 173 1
74 173 1
111 173 1
133 173 1
33 174 1
43 174 1
59 174 1
65 174 1
75 174 1
142 174 1
144 174 1
151 174 1
4 175 1
13 175 1
26 175 1
33 175 1
35 175 1
60 175 1
117 175 1
10 176 1
13 176 1
31 176 1
56 176 1
70 176 1
79 176 1
133 176 1
134 176 1
144 176 1
151 176 1
154 176 1
20 177 1
23 177 1
43 177 1
53 177 1
67 177 1
74 177 1
82 177 1
110 177 1
129 177 1
131 177 1
147 177 1
152 177 1
165 177 1
5 178 1
6 178 1
72 178 1
125 178 1
131 178 1
136 178 1
172 178 1
6 179 1
10 179 1
12 179 1
17 179 1
67 179 1
77 179 1
78 179 1
107 179 1
143 179 1
149 179 1
165 179 1
27 180 1
55 180 1
89 180 1
126 180 1
153 180 1
171 180 1
4 181 1
32 181 1
62 181 1
65 181 1
91 181 1
111 181 1
116 181 1
144 181 1
154 181 1
157 181 1
25 182 1
33 182 1
45 182 1
49 182 1
65 182 1
96 182 1
98 182 1
146 182 1
150 182 1
163 182 1
176 182 1
14 183 1
25 183 1
56 183 1
59 183 1
64 183 1
83 183 1
84 183 1
85 183 1
98 183 1
103 183 1
118 183 1
136 183 1
165 183 1
176 183 1
30 184 1
45 184 1
47 184 1
58 184 1
60 184 1
65 184 1
66 184 1
94 184 1
107 184 1
125 184 1
149 184 1
14 185 1
21 185 1
59 185 1
126 185 1
172 185 1
2 186 1
62 186 1
65 186 1
78 186 1
115 186 1
126 186 1
127 186 1
138 186 1
162 186 1
3 187 1
8 187 1
34 187 1
50 187 1
70 187 1
71 187 1
86 187 1
170 187 1
27 188 1
54 188 1
68 188 1
69 188 1
72 188 1
100 188 1
133 188 1
23 189 1
25 189 1
49 189 1
57 189 1
77 189 1
83 189 1
146 189 1
156 189 1
166 189 1
176 189 1
178 189 1
184 189 1
188 189 1
6 190 1
35 190 1
47 190 1
52 190 1
55 190 1
83 190 1
113 190 1
133 190 1
186 190 1
1 191 1
8 191 1
13 191 1
17 191 1
22 191 1
23 191 1
31 191 1
79 191 1
99 191 1
154 191 1
162 191 1
173 191 1
12 192 1
23 192 1
37 192 1
105 192 1
109 192 1
115 192 1
122 192 1
128 192 1
137 192 1
143 192 1
180 192 1
6 193 1
46 193 1
64 193 1
77 193 1
105 193 1
106 193 1
118 193 1
156 193 1
184 193 1
79 194 1
149 194 1
158 194 1
181 194 1
184 194 1
187 194 1
61 195 1
65 195 1
66 195 1
68 195 1
71 195 1
84 195 1
110 195 1
111 195 1
117 195 1
126 195 1
129 195 1
133 195 1
136 195 1
138 195 1
187 195 1
34 196 1
40 196 1
60 196 1
70 196 1
92 196 1
98 196 1
113 196 1
121 196 1
140 196 1
161 196 1
164 196 1
169 196 1
172 196 1
40 197 1
98 197 1
106 197 1
166 197 1
167 197 1
169 197 1
35 198 1
56 198 1
65 198 1
74 198 1
78 198 1
97 198 1
119 198 1
144 198 1
151 198 1
178 198 1
20 199 1
34 199 1
80 199 1
164 199 1
167 199 1
171 199 1
20 200 1
30 200 1
172 200 1
186 200 1
197 200 1
198 200 1
