100 1965
1 3 1
2 3 1
3 4 1
2 5 1
4 5 1
1 6 1
2 6 1
3 6 1
4 6 1
1 7 1
3 7 1
3 8 1
4 8 1
7 8 1
2 9 1
4 9 1
5 9 1
6 9 1
7 9 1
8 9 1
7 10 1
8 10 1
4 11 1
6 11 1
7 11 1
8 11 1
2 12 1
3 12 1
8 12 1
1 13 1
3 13 1
7 13 1
9 13 1
11 13 1
2 14 1
5 14 1
7 14 1
8 14 1
10 14 1
13 14 1
3 15 1
8 15 1
12 15 1
1 16 1
4 16 1
5 16 1
9 16 1
10 16 1
13 16 1
14 16 1
1 17 1
2 17 1
4 17 1
7 17 1
12 17 1
13 17 1
14 17 1
7 18 1
8 18 1
14 18 1
1 19 1
2 19 1
3 19 1
13 19 1
14 19 1
2 20 1
3 20 1
6 20 1
7 20 1
16 20 1
18 20 1
19 20 1
1 21 1
3 21 1
4 21 1
5 21 1
7 21 1
8 21 1
10 21 1
14 21 1
16 21 1
17 21 1
19 21 1
2 22 1
3 22 1
5 22 1
8 22 1
10 22 1
11 22 1
12 22 1
14 22 1
20 22 1
21 22 1
1 23 1
2 23 1
3 23 1
5 23 1
6 23 1
7 23 1
8 23 1
13 23 1
14 23 1
15 23 1
17 23 1
19 23 1
1 24 1
2 24 1
3 24 1
4 24 1
9 24 1
10 24 1
11 24 1
12 24 1
16 24 1
18 24 1
21 24 1
5 25 1
11 25 1
16 25 1
21 25 1
22 25 1
2 26 1
3 26 1
7 26 1
14 26 1
18 26 1
21 26 1
22 26 1
23 26 1
24 26 1
25 26 1
1 27 1
2 27 1
4 27 1
8 27 1
17 27 1
20 27 1
21 27 1
24 27 1
25 27 1
2 28 1
3 28 1
7 28 1
9 28 1
13 28 1
14 28 1
17 28 1
22 28 1
23 28 1
27 28 1
1 29 1
11 29 1
18 29 1
21 29 1
22 29 1
25 29 1
26 29 1
27 29 1
1 30 1
9 30 1
10 30 1
12 30 1
13 30 1
19 30 1
21 30 1
22 30 1
23 30 1
25 30 1
26 30 1
29 30 1
1 31 1
5 31 1
7 31 1
8 31 1
11 31 1
14 31 1
16 31 1
17 31 1
23 31 1
24 31 1
26 31 1
30 31 1
1 32 1
2 32 1
4 32 1
7 32 1
13 32 1
19 32 1
20 32 1
22 32 1
23 32 1
25 32 1
26 32 1
29 32 1
6 33 1
7 33 1
9 33 1
10 33 1
11 33 1
12 33 1
14 33 1
20 33 1
27 33 1
2 34 1
4 34 1
5 34 1
9 34 1
11 34 1
13 34 1
15 34 1
17 34 1
19 34 1
21 34 1
23 34 1
27 34 1
28 34 1
29 34 1
31 34 1
32 34 1
1 35 1
7 35 1
8 35 1
9 35 1
10 35 1
17 35 1
24 35 1
29 35 1
31 35 1
33 35 1
2 36 1
5 36 1
8 36 1
11 36 1
12 36 1
18 36 1
21 36 1
23 36 1
24 36 1
26 36 1
27 36 1
29 36 1
32 36 1
35 36 1
2 37 1
5 37 1
8 37 1
12 37 1
15 37 1
16 37 1
19 37 1
21 37 1
26 37 1
28 37 1
30 37 1
34 37 1
36 37 1
2 38 1
7 38 1
9 38 1
10 38 1
17 38 1
19 38 1
20 38 1
21 38 1
22 38 1
27 38 1
33 38 1
37 38 1
2 39 1
3 39 1
5 39 1
7 39 1
16 39 1
19 39 1
21 39 1
25 39 1
28 39 1
29 39 1
30 39 1
32 39 1
33 39 1
35 39 1
36 39 1
3 40 1
4 40 1
5 40 1
7 40 1
8 40 1
9 40 1
13 40 1
15 40 1
17 40 1
19 40 1
21 40 1
25 40 1
30 40 1
31 40 1
32 40 1
33 40 1
36 40 1
37 40 1
38 40 1
1 41 1
5 41 1
6 41 1
7 41 1
13 41 1
16 41 1
17 41 1
19 41 1
23 41 1
26 41 1
29 41 1
32 41 1
34 41 1
39 41 1
2 42 1
4 42 1
6 42 1
8 42 1
11 42 1
12 42 1
16 42 1
17 42 1
20 42 1
28 42 1
31 42 1
32 42 1
34 42 1
39 42 1
1 43 1
3 43 1
4 43 1
10 43 1
11 43 1
12 43 1
14 43 1
20 43 1
23 43 1
24 43 1
25 43 1
27 43 1
28 43 1
29 43 1
30 43 1
34 43 1
39 43 1
40 43 1
41 43 1
42 43 1
1 44 1
5 44 1
6 44 1
9 44 1
12 44 1
15 44 1
17 44 1
18 44 1
22 44 1
24 44 1
25 44 1
28 44 1
30 44 1
31 44 1
32 44 1
35 44 1
41 44 1
42 44 1
4 45 1
6 45 1
7 45 1
8 45 1
9 45 1
12 45 1
17 45 1
18 45 1
20 45 1
21 45 1
22 45 1
29 45 1
31 45 1
35 45 1
40 45 1
41 45 1
42 45 1
44 45 1
2 46 1
4 46 1
6 46 1
12 46 1
13 46 1
15 46 1
17 46 1
20 46 1
23 46 1
24 46 1
25 46 1
26 46 1
36 46 1
38 46 1
39 46 1
44 46 1
1 47 1
2 47 1
4 47 1
5 47 1
9 47 1
10 47 1
13 47 1
14 47 1
18 47 1
21 47 1
23 47 1
31 47 1
38 47 1
41 47 1
43 47 1
44 47 1
46 47 1
1 48 1
6 48 1
7 48 1
9 48 1
10 48 1
14 48 1
16 48 1
18 48 1
19 48 1
20 48 1
22 48 1
26 48 1
28 48 1
29 48 1
30 48 1
31 48 1
34 48 1
40 48 1
42 48 1
44 48 1
2 49 1
5 49 1
7 49 1
13 49 1
18 49 1
19 49 1
20 49 1
21 49 1
24 49 1
26 49 1
27 49 1
28 49 1
30 49 1
31 49 1
34 49 1
35 49 1
39 49 1
40 49 1
46 49 1
47 49 1
2 50 1
3 50 1
5 50 1
6 50 1
7 50 1
8 50 1
9 50 1
10 50 1
11 50 1
14 50 1
16 50 1
17 50 1
20 50 1
21 50 1
23 50 1
24 50 1
29 50 1
31 50 1
33 50 1
38 50 1
40 50 1
44 50 1
48 50 1
1 51 1
2 51 1
5 51 1
7 51 1
10 51 1
12 51 1
13 51 1
18 51 1
21 51 1
23 51 1
24 51 1
25 51 1
27 51 1
28 51 1
33 51 1
34 51 1
37 51 1
38 51 1
41 51 1
43 51 1
45 51 1
46 51 1
47 51 1
50 51 1
1 52 1
2 52 1
3 52 1
6 52 1
9 52 1
10 52 1
11 52 1
14 52 1
16 52 1
18 52 1
19 52 1
22 52 1
24 52 1
25 52 1
27 52 1
28 52 1
32 52 1
37 52 1
39 52 1
42 52 1
44 52 1
50 52 1
51 52 1
1 53 1
2 53 1
10 53 1
13 53 1
18 53 1
19 53 1
22 53 1
24 53 1
26 53 1
27 53 1
28 53 1
29 53 1
30 53 1
33 53 1
38 53 1
44 53 1
46 53 1
47 53 1
51 53 1
52 53 1
6 54 1
7 54 1
8 54 1
13 54 1
15 54 1
16 54 1
19 54 1
24 54 1
25 54 1
31 54 1
33 54 1
34 54 1
38 54 1
41 54 1
44 54 1
45 54 1
47 54 1
50 54 1
52 54 1
53 54 1
4 55 1
5 55 1
9 55 1
10 55 1
13 55 1
15 55 1
18 55 1
20 55 1
25 55 1
26 55 1
27 55 1
30 55 1
33 55 1
34 55 1
38 55 1
43 55 1
45 55 1
48 55 1
49 55 1
50 55 1
53 55 1
2 56 1
4 56 1
5 56 1
6 56 1
9 56 1
11 56 1
16 56 1
17 56 1
18 56 1
19 56 1
22 56 1
24 56 1
26 56 1
27 56 1
28 56 1
