100 484
1 3 1
3 4 1
4 8 1
6 12 1
2 13 1
8 14 1
2 15 1
2 16 1
7 16 1
11 16 1
12 16 1
10 17 1
4 18 1
6 18 1
5 19 1
6 20 1
15 20 1
2 21 1
8 21 1
11 21 1
13 21 1
14 21 1
7 22 1
10 22 1
10 23 1
13 23 1
20 23 1
10 24 1
13 24 1
15 24 1
9 25 1
19 25 1
1 26 1
9 26 1
13 27 1
15 27 1
18 27 1
19 27 1
13 28 1
18 28 1
16 29 1
19 29 1
3 30 1
4 30 1
12 31 1
13 31 1
3 32 1
8 32 1
19 32 1
20 32 1
9 33 1
13 33 1
15 33 1
16 33 1
20 34 1
24 34 1
25 34 1
1 35 1
9 35 1
19 35 1
20 35 1
22 35 1
27 35 1
8 36 1
9 36 1
12 36 1
22 36 1
1 37 1
21 37 1
23 37 1
32 37 1
2 38 1
4 38 1
5 38 1
8 38 1
14 38 1
19 38 1
12 39 1
16 39 1
20 39 1
32 39 1
36 39 1
17 40 1
23 40 1
29 40 1
3 41 1
5 41 1
3 42 1
4 42 1
40 42 1
10 43 1
17 43 1
23 43 1
25 43 1
32 43 1
32 44 1
40 45 1
2 46 1
13 46 1
15 46 1
35 46 1
2 47 1
14 47 1
19 47 1
23 47 1
35 47 1
44 47 1
18 48 1
47 48 1
3 49 1
16 49 1
18 49 1
34 49 1
38 49 1
45 49 1
48 49 1
21 50 1
32 50 1
46 50 1
47 50 1
49 50 1
14 51 1
22 51 1
31 51 1
43 51 1
35 52 1
45 52 1
15 53 1
16 53 1
17 53 1
18 53 1
33 53 1
42 53 1
26 54 1
33 54 1
43 54 1
53 54 1
41 55 1
44 55 1
3 56 1
7 56 1
15 56 1
23 56 1
24 56 1
31 56 1
48 56 1
49 56 1
51 56 1
7 57 1
9 57 1
10 57 1
21 57 1
38 57 1
44 57 1
52 57 1
7 58 1
11 58 1
24 58 1
34 58 1
38 58 1
51 58 1
9 59 1
12 59 1
19 59 1
23 59 1
27 59 1
18 60 1
37 60 1
1 61 1
3 61 1
7 61 1
8 61 1
13 61 1
41 61 1
54 61 1
56 61 1
11 62 1
12 62 1
14 62 1
28 62 1
40 62 1
44 62 1
46 62 1
55 62 1
43 63 1
62 63 1
6 64 1
10 64 1
14 64 1
20 64 1
41 64 1
47 64 1
17 65 1
23 65 1
36 65 1
40 65 1
41 65 1
45 65 1
51 65 1
64 65 1
11 66 1
27 66 1
29 66 1
32 66 1
41 66 1
50 66 1
57 66 1
58 66 1
2 67 1
8 67 1
20 67 1
43 67 1
52 67 1
59 67 1
61 67 1
19 68 1
20 68 1
51 68 1
60 68 1
7 69 1
22 69 1
27 69 1
61 69 1
14 70 1
21 70 1
32 70 1
34 70 1
47 70 1
50 70 1
62 70 1
64 70 1
65 70 1
4 71 1
14 71 1
34 71 1
5 72 1
10 72 1
28 72 1
38 72 1
55 72 1
58 72 1
28 73 1
32 73 1
39 73 1
41 73 1
45 73 1
48 73 1
50 73 1
54 73 1
63 73 1
71 73 1
3 74 1
18 74 1
23 74 1
29 74 1
37 74 1
41 74 1
48 74 1
66 74 1
69 74 1
2 75 1
6 75 1
8 75 1
10 75 1
22 75 1
23 75 1
29 75 1
35 75 1
36 75 1
43 75 1
47 75 1
23 76 1
42 76 1
45 76 1
51 76 1
54 76 1
66 76 1
68 76 1
73 76 1
8 77 1
13 77 1
21 77 1
28 77 1
30 77 1
1 78 1
6 78 1
21 78 1
22 78 1
23 78 1
31 78 1
50 78 1
53 78 1
55 78 1
70 78 1
2 79 1
3 79 1
5 79 1
16 79 1
20 79 1
27 79 1
31 79 1
44 79 1
50 79 1
53 79 1
55 79 1
66 79 1
70 79 1
75 79 1
7 80 1
22 80 1
25 80 1
39 80 1
44 80 1
48 80 1
52 80 1
64 80 1
73 80 1
76 80 1
79 80 1
37 81 1
57 81 1
73 81 1
