200 7851
1 3 1
2 4 1
1 5 1
3 5 1
1 6 1
3 6 1
5 6 1
3 7 1
4 8 1
7 8 1
2 9 1
4 9 1
5 9 1
7 9 1
8 9 1
2 10 1
4 10 1
5 10 1
1 11 1
3 11 1
5 11 1
6 11 1
9 11 1
3 12 1
4 12 1
5 12 1
8 12 1
10 12 1
11 12 1
1 13 1
2 13 1
6 13 1
7 13 1
10 13 1
11 13 1
4 14 1
6 14 1
7 14 1
9 14 1
10 14 1
11 14 1
12 14 1
13 14 1
1 15 1
6 15 1
7 15 1
10 15 1
2 16 1
8 16 1
9 16 1
12 16 1
2 17 1
3 17 1
6 17 1
7 17 1
8 17 1
9 17 1
13 17 1
16 17 1
10 18 1
12 18 1
15 18 1
16 18 1
2 19 1
4 19 1
6 19 1
7 19 1
9 19 1
10 19 1
11 19 1
2 20 1
3 20 1
4 20 1
5 20 1
8 20 1
12 20 1
14 20 1
16 20 1
17 20 1
19 20 1
1 21 1
8 21 1
13 21 1
14 21 1
17 21 1
18 21 1
19 21 1
1 22 1
2 22 1
6 22 1
8 22 1
13 22 1
16 22 1
17 22 1
21 22 1
4 23 1
5 23 1
8 23 1
10 23 1
11 23 1
12 23 1
14 23 1
16 23 1
18 23 1
20 23 1
8 24 1
10 24 1
11 24 1
12 24 1
13 24 1
14 24 1
15 24 1
18 24 1
19 24 1
20 24 1
21 24 1
22 24 1
2 25 1
3 25 1
5 25 1
8 25 1
9 25 1
17 25 1
18 25 1
19 25 1
21 25 1
23 25 1
2 26 1
3 26 1
4 26 1
9 26 1
12 26 1
13 26 1
14 26 1
17 26 1
20 26 1
24 26 1
25 26 1
1 27 1
2 27 1
7 27 1
9 27 1
11 27 1
12 27 1
14 27 1
20 27 1
23 27 1
24 27 1
1 28 1
2 28 1
3 28 1
6 28 1
8 28 1
11 28 1
16 28 1
19 28 1
23 28 1
27 28 1
1 29 1
2 29 1
3 29 1
5 29 1
7 29 1
9 29 1
10 29 1
11 29 1
12 29 1
16 29 1
18 29 1
19 29 1
26 29 1
3 30 1
6 30 1
15 30 1
16 30 1
17 30 1
18 30 1
21 30 1
23 30 1
25 30 1
27 30 1
1 31 1
3 31 1
6 31 1
7 31 1
10 31 1
11 31 1
12 31 1
16 31 1
18 31 1
19 31 1
21 31 1
25 31 1
27 31 1
29 31 1
4 32 1
5 32 1
6 32 1
7 32 1
9 32 1
12 32 1
18 32 1
23 32 1
24 32 1
26 32 1
29 32 1
1 33 1
6 33 1
8 33 1
10 33 1
12 33 1
14 33 1
15 33 1
19 33 1
22 33 1
31 33 1
1 34 1
6 34 1
9 34 1
14 34 1
16 34 1
18 34 1
22 34 1
23 34 1
2 35 1
6 35 1
9 35 1
10 35 1
11 35 1
13 35 1
14 35 1
18 35 1
23 35 1
29 35 1
33 35 1
34 35 1
1 36 1
2 36 1
5 36 1
6 36 1
11 36 1
16 36 1
18 36 1
19 36 1
21 36 1
23 36 1
26 36 1
27 36 1
28 36 1
29 36 1
32 36 1
33 36 1
34 36 1
35 36 1
1 37 1
2 37 1
3 37 1
4 37 1
6 37 1
7 37 1
8 37 1
10 37 1
12 37 1
15 37 1
16 37 1
18 37 1
19 37 1
24 37 1
26 37 1
28 37 1
30 37 1
31 37 1
33 37 1
34 37 1
36 37 1
2 38 1
4 38 1
8 38 1
10 38 1
11 38 1
16 38 1
20 38 1
22 38 1
26 38 1
28 38 1
29 38 1
33 38 1
1 39 1
2 39 1
3 39 1
4 39 1
6 39 1
7 39 1
13 39 1
19 39 1
21 39 1
22 39 1
26 39 1
31 39 1
34 39 1
35 39 1
36 39 1
1 40 1
2 40 1
3 40 1
4 40 1
12 40 1
15 40 1
16 40 1
18 40 1
19 40 1
20 40 1
23 40 1
24 40 1
27 40 1
29 40 1
30 40 1
34 40 1
36 40 1
1 41 1
7 41 1
8 41 1
9 41 1
11 41 1
12 41 1
15 41 1
16 41 1
19 41 1
20 41 1
23 41 1
26 41 1
32 41 1
34 41 1
36 41 1
37 41 1
38 41 1
39 41 1
1 42 1
3 42 1
4 42 1
5 42 1
6 42 1
9 42 1
10 42 1
11 42 1
12 42 1
16 42 1
18 42 1
24 42 1
25 42 1
29 42 1
30 42 1
32 42 1
36 42 1
37 42 1
38 42 1
40 42 1
41 42 1
3 43 1
15 43 1
16 43 1
18 43 1
20 43 1
23 43 1
27 43 1
30 43 1
33 43 1
38 43 1
39 43 1
40 43 1
42 43 1
2 44 1
5 44 1
6 44 1
11 44 1
19 44 1
20 44 1
21 44 1
23 44 1
24 44 1
27 44 1
28 44 1
32 44 1
35 44 1
36 44 1
40 44 1
41 44 1
42 44 1
3 45 1
7 45 1
9 45 1
14 45 1
18 45 1
20 45 1
22 45 1
25 45 1
26 45 1
27 45 1
28 45 1
29 45 1
30 45 1
34 45 1
38 45 1
40 45 1
41 45 1
42 45 1
4 46 1
7 46 1
9 46 1
11 46 1
15 46 1
16 46 1
27 46 1
29 46 1
30 46 1
32 46 1
35 46 1
37 46 1
38 46 1
39 46 1
40 46 1
41 46 1
45 46 1
2 47 1
6 47 1
7 47 1
8 47 1
11 47 1
12 47 1
13 47 1
16 47 1
17 47 1
19 47 1
21 47 1
24 47 1
25 47 1
27 47 1
36 47 1
37 47 1
38 47 1
41 47 1
42 47 1
43 47 1
5 48 1
8 48 1
10 48 1
12 48 1
16 48 1
17 48 1
20 48 1
21 48 1
23 48 1
25 48 1
30 48 1
33 48 1
40 48 1
42 48 1
43 48 1
44 48 1
45 48 1
3 49 1
5 49 1
6 49 1
8 49 1
11 49 1
13 49 1
14 49 1
15 49 1
16 49 1
18 49 1
19 49 1
20 49 1
22 49 1
25 49 1
26 49 1
27 49 1
29 49 1
31 49 1
33 49 1
35 49 1
43 49 1
47 49 1
2 50 1
4 50 1
6 50 1
11 50 1
14 50 1
15 50 1
19 50 1
21 50 1
24 50 1
27 50 1
31 50 1
32 50 1
33 50 1
35 50 1
38 50 1
40 50 1
42 50 1
43 50 1
46 50 1
48 50 1
2 51 1
3 51 1
7 51 1
8 51 1
11 51 1
12 51 1
16 51 1
24 51 1
25 51 1
27 51 1
30 51 1
32 51 1
33 51 1
36 51 1
37 51 1
41 51 1
42 51 1
43 51 1
44 51 1
46 51 1
47 51 1
48 51 1
4 52 1
5 52 1
7 52 1
8 52 1
9 52 1
14 52 1
15 52 1
18 52 1
19 52 1
22 52 1
25 52 1
32 52 1
36 52 1
37 52 1
40 52 1
43 52 1
45 52 1
6 53 1
10 53 1
11 53 1
13 53 1
15 53 1
16 53 1
18 53 1
21 53 1
22 53 1
26 53 1
31 53 1
35 53 1
39 53 1
43 53 1
44 53 1
48 53 1
51 53 1
52 53 1
2 54 1
6 54 1
11 54 1
17 54 1
19 54 1
20 54 1
21 54 1
22 54 1
23 54 1
26 54 1
27 54 1
29 54 1
30 54 1
31 54 1
32 54 1
34 54 1
37 54 1
38 54 1
41 54 1
43 54 1
44 54 1
45 54 1
46 54 1
51 54 1
1 55 1
4 55 1
9 55 1
11 55 1
12 55 1
14 55 1
17 55 1
20 55 1
21 55 1
24 55 1
25 55 1
26 55 1
27 55 1
32 55 1
34 55 1
35 55 1
36 55 1
39 55 1
40 55 1
42 55 1
43 55 1
48 55 1
50 55 1
1 56 1
2 56 1
4 56 1
6 56 1
8 56 1
10 56 1
12 56 1
13 56 1
17 56 1
18 56 1
19 56 1
22 56 1
27 56 1
30 56 1
31 56 1
33 56 1
34 56 1
37 56 1
38 56 1
41 56 1
42 56 1
45 56 1
46 56 1
48 56 1
52 56 1
3 57 1
8 57 1
9 57 1
15 57 1
19 57 1
22 57 1
23 57 1
25 57 1
28 57 1
31 57 1
34 57 1
39 57 1
42 57 1
44 57 1
45 57 1
48 57 1
50 57 1
51 57 1
52 57 1
55 57 1
1 58 1
4 58 1
5 58 1
7 58 1
10 58 1
13 58 1
17 58 1
18 58 1
20 58 1
25 58 1
26 58 1
39 58 1
44 58 1
45 58 1
46 58 1
47 58 1
53 58 1
54 58 1
55 58 1
56 58 1
4 59 1
7 59 1
9 59 1
10 59 1
12 59 1
14 59 1
15 59 1
18 59 1
19 59 1
20 59 1
21 59 1
25 59 1
28 59 1
30 59 1
35 59 1
36 59 1
39 59 1
40 59 1
41 59 1
42 59 1
43 59 1
48 59 1
49 59 1
50 59 1
51 59 1
52 59 1
56 59 1
1 60 1
7 60 1
11 60 1
12 60 1
15 60 1
21 60 1
22 60 1
25 60 1
26 60 1
28 60 1
29 60 1
31 60 1
33 60 1
34 60 1
39 60 1
42 60 1
45 60 1
46 60 1
47 60 1
54 60 1
6 61 1
8 61 1
14 61 1
17 61 1
20 61 1
23 61 1
25 61 1
27 61 1
31 61 1
32 61 1
38 61 1
42 61 1
45 61 1
46 61 1
48 61 1
50 61 1
54 61 1
56 61 1
2 62 1
3 62 1
5 62 1
7 62 1
8 62 1
12 62 1
13 62 1
16 62 1
18 62 1
22 62 1
24 62 1
28 62 1
34 62 1
36 62 1
40 62 1
43 62 1
46 62 1
48 62 1
50 62 1
53 62 1
55 62 1
61 62 1
3 63 1
5 63 1
6 63 1
10 63 1
14 63 1
18 63 1
19 63 1
27 63 1
28 63 1
29 63 1
30 63 1
32 63 1
34 63 1
37 63 1
39 63 1
46 63 1
47 63 1
51 63 1
55 63 1
56 63 1
58 63 1
59 63 1
60 63 1
61 63 1
3 64 1
4 64 1
5 64 1
10 64 1
11 64 1
12 64 1
15 64 1
20 64 1
21 64 1
22 64 1
23 64 1
30 64 1
