300 447
1 11 1
1 14 1
14 22 1
16 26 1
26 32 1
25 37 1
34 40 1
27 41 1
17 42 1
22 42 1
30 45 1
13 46 1
40 46 1
46 47 1
6 49 1
48 49 1
43 56 1
45 57 1
52 58 1
27 59 1
29 59 1
43 61 1
24 62 1
59 62 1
51 64 1
35 65 1
51 65 1
46 67 1
64 68 1
14 72 1
43 74 1
51 74 1
10 75 1
59 75 1
47 79 1
2 80 1
5 86 1
30 86 1
35 88 1
55 88 1
86 88 1
60 89 1
23 90 1
52 90 1
80 91 1
8 92 1
37 92 1
42 93 1
38 95 1
74 95 1
82 95 1
87 95 1
6 97 1
23 97 1
88 97 1
39 99 1
62 99 1
12 100 1
49 103 1
63 105 1
12 106 1
61 106 1
85 106 1
103 109 1
100 110 1
21 112 1
53 112 1
60 112 1
109 114 1
13 115 1
20 115 1
55 115 1
70 115 1
39 119 1
86 119 1
89 119 1
22 120 1
91 121 1
92 125 1
124 125 1
7 126 1
119 126 1
14 127 1
16 127 1
79 127 1
63 128 1
73 128 1
42 129 1
120 129 1
33 132 1
61 132 1
6 135 1
25 135 1
111 135 1
15 136 1
40 136 1
97 136 1
30 137 1
9 138 1
27 141 1
85 141 1
33 142 1
79 142 1
102 143 1
37 144 1
12 145 1
57 145 1
126 147 1
56 148 1
43 149 1
52 149 1
77 149 1
70 150 1
77 152 1
88 153 1
134 154 1
146 155 1
32 156 1
123 156 1
64 157 1
95 157 1
90 158 1
135 158 1
142 158 1
55 160 1
134 161 1
10 162 1
16 162 1
67 163 1
162 163 1
26 164 1
95 164 1
114 165 1
106 166 1
44 167 1
48 167 1
96 167 1
159 167 1
41 168 1
74 168 1
22 169 1
55 169 1
112 169 1
140 169 1
1 170 1
81 170 1
115 170 1
139 170 1
70 171 1
109 171 1
59 172 1
156 172 1
32 173 1
33 173 1
66 173 1
57 174 1
82 175 1
162 175 1
165 175 1
62 176 1
29 179 1
28 180 1
121 180 1
3 181 1
21 182 1
114 182 1
78 183 1
96 183 1
105 184 1
147 184 1
160 184 1
60 185 1
88 185 1
23 186 1
44 186 1
119 186 1
127 186 1
81 188 1
162 188 1
101 189 1
181 189 1
13 191 1
34 191 1
56 191 1
160 192 1
162 192 1
66 193 1
18 194 1
105 194 1
65 195 1
78 195 1
129 195 1
148 195 1
178 195 1
184 195 1
27 196 1
51 197 1
133 197 1
159 197 1
175 197 1
177 197 1
161 198 1
87 200 1
183 200 1
198 200 1
62 201 1
187 201 1
18 202 1
109 202 1
21 203 1
198 203 1
22 204 1
72 204 1
100 204 1
66 205 1
59 207 1
194 207 1
103 208 1
26 209 1
123 210 1
201 210 1
80 211 1
134 211 1
27 212 1
126 212 1
135 212 1
166 212 1
15 213 1
129 213 1
190 214 1
208 214 1
64 215 1
129 215 1
104 216 1
186 216 1
201 216 1
108 217 1
61 218 1
107 218 1
78 219 1
168 219 1
178 219 1
58 220 1
197 220 1
31 221 1
181 221 1
136 222 1
216 222 1
139 223 1
142 223 1
146 223 1
111 224 1
133 224 1
181 224 1
154 225 1
171 225 1
88 226 1
61 227 1
137 227 1
153 228 1
60 230 1
139 230 1
140 230 1
149 230 1
169 230 1
176 230 1
187 230 1
174 231 1
198 231 1
91 233 1
146 233 1
7 235 1
69 235 1
102 235 1
158 235 1
160 235 1
98 236 1
31 237 1
78 237 1
141 237 1
191 237 1
30 238 1
46 238 1
146 238 1
223 238 1
152 239 1
197 239 1
225 239 1
119 240 1
194 240 1
195 240 1
6 241 1
26 241 1
55 241 1
25 242 1
136 242 1
167 242 1
172 242 1
222 242 1
99 243 1
143 243 1
216 243 1
47 244 1
108 244 1
125 245 1
150 245 1
223 245 1
45 246 1
61 246 1
5 247 1
28 247 1
43 247 1
176 248 1
135 249 1
144 249 1
16 250 1
24 250 1
77 250 1
146 250 1
169 250 1
172 250 1
228 251 1
250 251 1
110 252 1
193 252 1
45 253 1
171 253 1
48 254 1
5 255 1
213 255 1
157 256 1
37 258 1
45 258 1
140 259 1
178 259 1
212 259 1
36 260 1
97 260 1
175 260 1
239 260 1
6 261 1
146 261 1
176 261 1
180 261 1
236 261 1
239 261 1
21 262 1
70 262 1
158 262 1
202 262 1
219 262 1
256 262 1
216 263 1
222 263 1
70 264 1
71 264 1
81 264 1
263 264 1
18 265 1
261 265 1
66 266 1
137 266 1
218 266 1
16 267 1
208 268 1
8 270 1
254 270 1
38 271 1
35 272 1
47 272 1
137 272 1
193 273 1
50 274 1
70 274 1
73 274 1
151 274 1
230 274 1
266 274 1
192 275 1
140 277 1
163 277 1
260 277 1
4 278 1
181 278 1
192 278 1
203 279 1
231 279 1
41 280 1
168 280 1
222 280 1
266 280 1
276 280 1
78 281 1
176 281 1
108 282 1
202 282 1
148 283 1
205 283 1
17 284 1
136 284 1
137 284 1
149 284 1
241 284 1
16 285 1
103 285 1
114 285 1
119 285 1
23 286 1
181 286 1
182 286 1
264 286 1
262 287 1
44 288 1
64 288 1
193 288 1
240 288 1
277 289 1
92 290 1
177 290 1
208 290 1
268 290 1
139 291 1
161 291 1
272 291 1
6 292 1
266 292 1
267 293 1
281 293 1
2 294 1
74 294 1
196 294 1
235 294 1
261 294 1
96 295 1
142 297 1
192 297 1
203 297 1
249 297 1
9 298 1
16 298 1
202 298 1
106 299 1
227 299 1
245 299 1
261 299 1
170 300 1
172 300 1
